,Cityname,Pagerank,Lines,Datetime
51,重庆,0.01004386951839902,222,2022-05-09
5,西安,0.008767468652046544,188,2022-05-09
25,天津,0.008517898449202185,178,2022-05-09
193,南阳,0.008278628805516728,192,2022-05-09
11,成都,0.007703440406044809,146,2022-05-09
24,武汉,0.007452114780512561,183,2022-05-09
59,保定,0.0073842809753213575,157,2022-05-09
55,沧州,0.007380966766816978,166,2022-05-09
29,长沙,0.007299753850013808,178,2022-05-09
4,咸阳,0.006979616142592215,134,2022-05-09
177,襄阳,0.006904513744437541,165,2022-05-09
52,合肥,0.006873888478563309,170,2022-05-09
2,广州,0.006838425491579224,162,2022-05-09
70,菏泽,0.0067882025803448764,166,2022-05-09
86,临沂,0.006716156992836095,164,2022-05-09
43,唐山,0.006620051493744866,136,2022-05-09
8,杭州,0.0066086487179064035,164,2022-05-09
32,苏州,0.0064816283131362736,161,2022-05-09
48,岳阳,0.006447974867454846,162,2022-05-09
40,黄冈,0.0064424846384999596,166,2022-05-09
34,潍坊,0.006432974936263893,149,2022-05-09
60,石家庄,0.00640019802758057,142,2022-05-09
104,聊城,0.006198075854695696,151,2022-05-09
127,榆林,0.006183993886988897,115,2022-05-09
136,郑州,0.006178907607416727,147,2022-05-09
0,东莞,0.006171292798471307,137,2022-05-09
79,湛江,0.006023167614206199,117,2022-05-09
69,济宁,0.005989482822608329,146,2022-05-09
183,荆门,0.0059143481332377965,145,2022-05-09
21,廊坊,0.0058698378466445714,128,2022-05-09
185,赣州,0.0058049979474750464,143,2022-05-09
62,南京,0.00580221986988609,144,2022-05-09
47,金华,0.005788100873263155,146,2022-05-09
119,衡阳,0.005785601119803694,139,2022-05-09
71,济南,0.005779489034796463,139,2022-05-09
239,驻马店,0.0057763664722068645,146,2022-05-09
73,邢台,0.005695574856661077,134,2022-05-09
175,徐州,0.005680223713689512,140,2022-05-09
3,佛山,0.005670623586089813,130,2022-05-09
155,邯郸,0.005662721348389603,136,2022-05-09
257,商丘,0.005544513268329447,138,2022-05-09
72,德州,0.005529070152270093,131,2022-05-09
139,秦皇岛,0.005524671568135962,112,2022-05-09
142,九江,0.005470301683173472,141,2022-05-09
120,安庆,0.005440612855935777,139,2022-05-09
1,深圳,0.005433965900518677,117,2022-05-09
180,洛阳,0.005416731105576539,127,2022-05-09
123,荆州,0.005399893704829014,135,2022-05-09
116,衡水,0.005367777514104364,130,2022-05-09
67,滨州,0.005367363287471854,122,2022-05-09
154,新乡,0.005356306978445336,130,2022-05-09
238,信阳,0.005352137969438694,135,2022-05-09
234,葫芦岛,0.005333120413818706,106,2022-05-09
30,渭南,0.005327257242515131,114,2022-05-09
170,兰州,0.00530454207400381,73,2022-05-09
106,沈阳,0.005293170770417745,97,2022-05-09
76,昆明,0.005289779374611228,101,2022-05-09
137,开封,0.005275155429335083,130,2022-05-09
22,北京,0.005202937813546205,109,2022-05-09
53,六安,0.005184563405450045,132,2022-05-09
196,抚州,0.005183662132198571,131,2022-05-09
253,怀化,0.005137854225532112,122,2022-05-09
81,滁州,0.005074406298890566,130,2022-05-09
132,宜春,0.005051367031855413,127,2022-05-09
35,青岛,0.005041985124970786,120,2022-05-09
23,孝感,0.005015467703511752,127,2022-05-09
126,常德,0.00501274669602326,123,2022-05-09
102,南宁,0.005008145494548268,106,2022-05-09
89,遵义,0.004949912255043993,108,2022-05-09
95,咸宁,0.004933696803161445,126,2022-05-09
252,酒泉,0.004930338028593237,48,2022-05-09
218,桂林,0.004928681124554656,116,2022-05-09
33,无锡,0.004886279159976097,124,2022-05-09
133,南昌,0.004850589138793078,123,2022-05-09
173,阜阳,0.004836836335415892,123,2022-05-09
37,黔南布依族苗族,0.0048284981773718,103,2022-05-09
135,宿州,0.004821530065292629,123,2022-05-09
45,宁波,0.004770005024270015,117,2022-05-09
