,Cityname,Pagerank,Lines,Datetime
69,重庆,0.0088034666962047,224,2022-05-31
5,西安,0.007929953772293096,192,2022-05-31
3,广州,0.007470758667361866,187,2022-05-31
215,南阳,0.007459080083458076,200,2022-05-31
13,成都,0.006986889331516052,160,2022-05-31
72,天津,0.006892890528315389,169,2022-05-31
25,武汉,0.006812375733890772,186,2022-05-31
50,保定,0.006759795653030473,166,2022-05-31
32,长沙,0.006647038248980077,181,2022-05-31
10,杭州,0.006559926175505599,183,2022-05-31
42,合肥,0.006540866419471305,181,2022-05-31
184,襄阳,0.006507490962425068,178,2022-05-31
55,郑州,0.006461755079401147,171,2022-05-31
108,沧州,0.006272346301854381,160,2022-05-31
4,咸阳,0.006239819787434795,148,2022-05-31
75,湛江,0.006219565973964861,144,2022-05-31
36,济南,0.006150603925738612,164,2022-05-31
73,唐山,0.006101774818278695,143,2022-05-31
0,东莞,0.006074220494847971,151,2022-05-31
44,黄冈,0.006055504410320844,174,2022-05-31
8,苏州,0.005935961201932442,166,2022-05-31
91,临沂,0.005887377102690996,158,2022-05-31
51,石家庄,0.005818483580888783,152,2022-05-31
24,渭南,0.00581754190776631,146,2022-05-31
78,菏泽,0.005788614245579684,162,2022-05-31
28,南京,0.005765254185358174,160,2022-05-31
57,岳阳,0.005726683361966177,161,2022-05-31
29,潍坊,0.0056916981605853135,146,2022-05-31
200,驻马店,0.005636480191711399,161,2022-05-31
1,深圳,0.005592465609346151,136,2022-05-31
47,金华,0.005574631960120946,156,2022-05-31
180,赣州,0.005485566035323669,155,2022-05-31
77,济宁,0.005441910566317721,147,2022-05-31
2,佛山,0.005382697358815583,140,2022-05-31
151,衡阳,0.005363171286132029,147,2022-05-31
60,宁波,0.005344669690446956,149,2022-05-31
178,抚州,0.005339576715074174,152,2022-05-31
111,九江,0.005314657329446821,154,2022-05-31
52,北京,0.005284039228179851,129,2022-05-31
6,惠州,0.005269349142962153,132,2022-05-31
201,信阳,0.005260330796860711,151,2022-05-31
100,聊城,0.005220165755264686,144,2022-05-31
63,邢台,0.00521333313876905,142,2022-05-31
18,清远,0.005199135450142418,146,2022-05-31
54,开封,0.005191407380539977,145,2022-05-31
137,荆州,0.005187345068950737,145,2022-05-31
116,安庆,0.005185502646466509,149,2022-05-31
37,德州,0.005167530921243027,138,2022-05-31
194,商丘,0.005167081552787226,147,2022-05-31
109,邯郸,0.005150543267930076,140,2022-05-31
94,南昌,0.005118201242556305,144,2022-05-31
206,荆门,0.005072852201075378,140,2022-05-31
121,徐州,0.005071670070412056,142,2022-05-31
97,洛阳,0.005020049204296883,135,2022-05-31
152,南宁,0.004977516140000082,121,2022-05-31
30,青岛,0.004969677216815961,132,2022-05-31
9,嘉兴,0.004954447518580178,142,2022-05-31
86,昆明,0.004923815750194705,107,2022-05-31
59,新乡,0.004912644553120337,135,2022-05-31
7,无锡,0.00491055839395128,141,2022-05-31
135,常德,0.004889564599650395,137,2022-05-31
130,周口,0.004881829420356775,140,2022-05-31
26,孝感,0.004835385954627679,139,2022-05-31
98,沈阳,0.004816416047228986,100,2022-05-31
39,贵阳,0.00479588619166806,117,2022-05-31
102,宝鸡,0.004793459317055209,108,2022-05-31
267,怀化,0.004759490772664128,125,2022-05-31
181,吉安,0.004744556163651126,135,2022-05-31
62,滁州,0.00474313006405035,137,2022-05-31
95,宜春,0.0047218667975920696,135,2022-05-31
226,葫芦岛,0.0047138105056606615,103,2022-05-31
160,衢州,0.004710691610269318,134,2022-05-31
90,温州,0.004706052092050833,135,2022-05-31
131,衡水,0.004687948097426046,126,2022-05-31
244,桂林,0.004680972165272445,123,2022-05-31
156,阜阳,0.00467633983977713,135,2022-05-31
110,遵义,0.004640226854342945,117,2022-05-31
11,绍兴,0.0046388924745249275,133,2022-05-31
208,兰州,0.004634096325367522,87,2022-05-31
17,湖州,0.004628854855658549,133,2022-05-31
207,宜昌,0.004622079920115921,126,2022-05-31
175,上饶,0.004611628354788717,131,2022-05-31
106,咸宁,0.004604995191873332,132,2022-05-31
169,榆林,0.004603939037040202,105,2022-05-31
145,秦皇岛,0.004602224257121878,105,2022-05-31
173,平顶山,0.004597663275525059,128,2022-05-31
15,常州,0.004545839907058317,130,2022-05-31
120,宿州,0.004523651293459608,129,2022-05-31
71,滨州,0.004523235220106208,116,2022-05-31
45,泰安,0.0044782151016015985,122,2022-05-31
53,廊坊,0.0044701016943170385,111,2022-05-31
43,六安,0.004437939767481174,128,2022-05-31
