,Cityname,Pagerank,Lines,Datetime
7,北京,0.0051138293992367195,321,2019-05-29
8,西安,0.005029743795597133,318,2019-05-29
71,重庆,0.005015911461956562,321,2019-05-29
18,成都,0.004905246415711497,309,2019-05-29
164,南阳,0.004827524703224088,313,2019-05-29
31,郑州,0.004798006825117123,309,2019-05-29
16,天津,0.004705123678044685,299,2019-05-29
42,长沙,0.004640686040821603,299,2019-05-29
3,广州,0.004640451352618509,293,2019-05-29
19,保定,0.004622100364902372,296,2019-05-29
5,上海,0.0046033531896976735,296,2019-05-29
209,襄阳,0.004594080391433805,298,2019-05-29
54,沧州,0.004577264428799487,295,2019-05-29
48,石家庄,0.004572321741766414,291,2019-05-29
4,苏州,0.004536360519026357,290,2019-05-29
115,临沂,0.004529065135949235,288,2019-05-29
34,济南,0.004523649388249237,291,2019-05-29
30,开封,0.00448592821591645,291,2019-05-29
44,武汉,0.004468501724927661,291,2019-05-29
13,杭州,0.00444928080286496,286,2019-05-29
75,邯郸,0.0044353361507568495,285,2019-05-29
59,邢台,0.004431969292774616,286,2019-05-29
27,南京,0.004421675259282541,282,2019-05-29
68,洛阳,0.004370162630226547,280,2019-05-29
36,渭南,0.004363345831402024,279,2019-05-29
65,合肥,0.004347466042701318,280,2019-05-29
81,济宁,0.004331755161225904,282,2019-05-29
101,徐州,0.004325568022349461,279,2019-05-29
82,菏泽,0.0043235581856041596,282,2019-05-29
186,驻马店,0.004317664105406261,279,2019-05-29
40,青岛,0.0043173246563722525,275,2019-05-29
39,潍坊,0.004302868314997587,277,2019-05-29
130,衡水,0.004290389269576078,277,2019-05-29
9,咸阳,0.004258998819084461,268,2019-05-29
32,新乡,0.004243925395581825,277,2019-05-29
69,岳阳,0.004207994257213289,275,2019-05-29
1,深圳,0.004205590142769193,269,2019-05-29
46,贵阳,0.0041933374065899354,268,2019-05-29
2,佛山,0.0041913396629820925,260,2019-05-29
38,唐山,0.00419037472941731,264,2019-05-29
158,荆州,0.004169169995557042,272,2019-05-29
126,平顶山,0.004157101149276298,270,2019-05-29
0,东莞,0.004150442285675587,262,2019-05-29
6,廊坊,0.004131751176194077,262,2019-05-29
10,无锡,0.004129661123766575,266,2019-05-29
221,荆门,0.004121716319869922,269,2019-05-29
106,昆明,0.004107808409477149,262,2019-05-29
185,信阳,0.004104010025868711,264,2019-05-29
178,常德,0.004097811602241611,268,2019-05-29
104,聊城,0.004090487215156514,266,2019-05-29
114,湛江,0.0040894276478502505,256,2019-05-29
33,德州,0.004075999444793311,260,2019-05-29
60,金华,0.004057239334658298,260,2019-05-29
57,黄冈,0.004051119844892199,263,2019-05-29
43,孝感,0.004047725894953339,265,2019-05-29
181,濮阳,0.0040334795127692676,259,2019-05-29
232,兰州,0.004023191726212339,251,2019-05-29
53,许昌,0.00401447411306147,259,2019-05-29
241,随州,0.004000701105861174,260,2019-05-29
102,遵义,0.003998711173800741,259,2019-05-29
66,六安,0.003971863562475357,258,2019-05-29
11,惠州,0.003956254494694615,251,2019-05-29
193,榆林,0.003939295565467802,249,2019-05-29
150,商丘,0.0039352724111748946,255,2019-05-29
88,温州,0.003927898875916073,256,2019-05-29
87,台州,0.0039219769865940874,255,2019-05-29
145,安阳,0.003913080107472627,251,2019-05-29
12,嘉兴,0.0038851019776587874,251,2019-05-29
73,淄博,0.003884120775160771,249,2019-05-29
143,南宁,0.003874964481936097,246,2019-05-29
98,周口,0.0038729386326569635,250,2019-05-29
204,赣州,0.003866742093973309,246,2019-05-29
220,三门峡,0.0038624447045671625,243,2019-05-29
14,绍兴,0.003852284600989042,248,2019-05-29
120,九江,0.00382869591617237,247,2019-05-29
28,清远,0.003818698835945328,246,2019-05-29
234,桂林,0.003815144552850098,246,2019-05-29
58,滁州,0.0038102409146191195,248,2019-05-29
55,泰安,0.003797477080328749,244,2019-05-29
62,宁波,0.0037961357331347347,246,2019-05-29
140,阜阳,0.0037876241566197773,244,2019-05-29
29,南通,0.0037841925588857623,241,2019-05-29
149,运城,0.0037556167698593935,242,2019-05-29
147,连云港,0.003755238288692335,241,2019-05-29
24,晋中,0.003753366338718928,241,2019-05-29
22,湖州,0.003749743121096466,243,2019-05-29
100,宿州,0.0037495457719473324,243,2019-05-29
15,常州,0.003742650060881226,244,2019-05-29
175,衡阳,0.003718371045400393,242,2019-05-29
188,上饶,0.003695603515401089,239,2019-05-29
235,宜昌,0.003695542696590533,238,2019-05-29
159,福州,0.003695514914902081,236,2019-05-29
242,十堰,0.003689716736423058,237,2019-05-29
56,泉州,0.003674917914824926,235,2019-05-29
229,湘西土家族苗族,0.003672805236508933,237,2019-05-29
80,滨州,0.0036620595283249867,230,2019-05-29
83,焦作,0.0036584956114346086,236,2019-05-29
113,茂名,0.0036502812090700807,227,2019-05-29
141,韶关,0.0036416568434836463,231,2019-05-29
93,宜春,0.0036370269873378224,237,2019-05-29
92,南昌,0.0036228599016567557,235,2019-05-29
228,怀化,0.0036183472508471747,230,2019-05-29
151,安庆,0.003599939034009367,234,2019-05-29
99,扬州,0.0035912806418390707,229,2019-05-29
110,盐城,0.003583978917309699,231,2019-05-29
202,抚州,0.0035764254681967395,231,2019-05-29
199,柳州,0.0035716878523297914,227,2019-05-29
89,沈阳,0.0035715122838067305,223,2019-05-29
219,恩施土家族苗族,0.003565558441961239,229,2019-05-29
142,枣庄,0.0035652511172517623,226,2019-05-29
244,汉中,0.0035588756309735043,224,2019-05-29
41,湘潭,0.003556295722488536,231,2019-05-29
74,绵阳,0.0035502466929928493,223,2019-05-29
177,达州,0.0035491993581326844,227,2019-05-29
148,临汾,0.003545770668103297,225,2019-05-29
25,太原,0.0035440178947563268,225,2019-05-29
61,株洲,0.0035405127060740725,230,2019-05-29
255,郴州,0.003535370657689759,227,2019-05-29
125,咸宁,0.0035339812417769356,230,2019-05-29
205,吉安,0.003530188605679079,228,2019-05-29
134,商洛,0.0035279715079404358,224,2019-05-29
273,永州,0.0035214752991198006,226,2019-05-29
227,邵阳,0.0035204919930134594,226,2019-05-29
84,淮安,0.0035083625834226367,227,2019-05-29
192,鄂尔多斯,0.00350443719038187,218,2019-05-29
86,秦皇岛,0.003500794355556426,219,2019-05-29
179,衢州,0.003495480882397261,225,2019-05-29
154,芜湖,0.0034688847775615527,224,2019-05-29
85,宿迁,0.0034629215227953117,219,2019-05-29
26,镇江,0.003455635198401812,223,2019-05-29
51,张家口,0.0034528220063397242,212,2019-05-29
218,长治,0.0034435030477976037,221,2019-05-29
138,南充,0.0034423808552804954,217,2019-05-29
52,烟台,0.003432335860684876,219,2019-05-29
251,池州,0.0034212496722195356,221,2019-05-29
20,中山,0.0034174885128480524,214,2019-05-29
108,曲靖,0.003415424345094718,217,2019-05-29
45,黔南布依族苗族,0.0034112752118548523,217,2019-05-29
249,中卫,0.003403812107283512,205,2019-05-29
63,乌鲁木齐,0.0033908432297012204,198,2019-05-29
96,毕节,0.0033603160220318576,210,2019-05-29
191,延安,0.0033494246120773924,214,2019-05-29
152,西宁,0.003349162877895211,205,2019-05-29
182,葫芦岛,0.003347605012837513,209,2019-05-29
133,蚌埠,0.003345743387954372,216,2019-05-29
224,安康,0.0033424170680613984,213,2019-05-29
116,日照,0.0033400163359607153,211,2019-05-29
124,宝鸡,0.0033278207154529096,211,2019-05-29
211,漯河,0.0033208266867766683,214,2019-05-29
233,铜仁,0.0033170897334770604,214,2019-05-29
107,马鞍山,0.003309916189209074,214,2019-05-29
139,亳州,0.0033081571324130496,212,2019-05-29
37,江门,0.003278733478738282,198,2019-05-29
309,天水,0.00327803754535656,202,2019-05-29
136,吴忠,0.0032743388655110013,202,2019-05-29
129,东营,0.003270858141706995,204,2019-05-29
210,仙桃,0.0032643589885663613,211,2019-05-29
23,德阳,0.003256172972291014,203,2019-05-29
216,景德镇,0.0032451443435896903,209,2019-05-29
78,安顺,0.0032404592317802233,205,2019-05-29
137,银川,0.0032396675085853478,202,2019-05-29
49,厦门,0.0032396366217108353,203,2019-05-29
269,巴中,0.003238885646519692,201,2019-05-29
95,长春,0.003237848782068514,197,2019-05-29
103,益阳,0.0032272475722300944,207,2019-05-29
180,黔东南苗族侗族,0.0032068078695762113,203,2019-05-29
70,泰州,0.003185376959308795,203,2019-05-29
184,锦州,0.003181882094804779,194,2019-05-29
312,平凉,0.0031812888683139897,193,2019-05-29
189,泸州,0.003174068867475545,199,2019-05-29
50,漳州,0.003172701940353819,201,2019-05-29
203,宣城,0.0031670730698161657,204,2019-05-29
111,哈尔滨,0.0031607523041753613,192,2019-05-29
305,天门,0.0031480383024908875,203,2019-05-29
254,南平,0.0031419738387434455,200,2019-05-29
161,鹤壁,0.003138291502722671,199,2019-05-29
109,吕梁,0.0031367480940482206,196,2019-05-29
274,酒泉,0.003129537161467233,186,2019-05-29
35,肇庆,0.0031218171390616192,193,2019-05-29
212,呼和浩特,0.003114749827328498,191,2019-05-29
171,遂宁,0.0031134428604312004,196,2019-05-29
123,河源,0.003104036529590666,196,2019-05-29
155,黄石,0.003101629347825635,199,2019-05-29
271,梧州,0.0030863439798350157,191,2019-05-29
119,忻州,0.003085298697478248,192,2019-05-29
183,娄底,0.0030376683225332313,192,2019-05-29
246,六盘水,0.0030346922167659176,192,2019-05-29
128,广安,0.0030307408293378836,191,2019-05-29
256,黄山,0.003029802913594158,193,2019-05-29
311,固原,0.0030074376903878692,182,2019-05-29
294,三明,0.002998710324902427,192,2019-05-29
121,淮南,0.0029906400732763786,189,2019-05-29
243,黔西南布依族苗族,0.0029904658103874046,184,2019-05-29
168,大同,0.002979288344059884,183,2019-05-29
276,海西蒙古族藏族,0.0029642556521071632,168,2019-05-29
238,玉林,0.0029406432149769843,180,2019-05-29
292,贺州,0.002935597077024613,184,2019-05-29
247,昭通,0.0029212908363264894,180,2019-05-29
217,盘锦,0.0029180879428098196,175,2019-05-29
213,乌兰察布,0.0028924331249733253,174,2019-05-29
266,铜陵,0.002883910107580735,183,2019-05-29
231,定西,0.002872294204750689,175,2019-05-29
79,承德,0.002854565754732302,173,2019-05-29
153,海东,0.002845592089981442,171,2019-05-29
215,大连,0.0028433337608448814,165,2019-05-29
296,萍乡,0.0028424789072236853,179,2019-05-29
290,龙岩,0.002834762913874943,180,2019-05-29
325,武威,0.0028140992650451547,167,2019-05-29
237,白银,0.002796662823757601,164,2019-05-29
250,赤峰,0.0027950963505709255,166,2019-05-29
223,晋城,0.0027885567270264124,175,2019-05-29
339,哈密,0.0027874422605528265,159,2019-05-29
166,宜宾,0.0027804928615890135,170,2019-05-29
258,新余,0.002773964726052669,176,2019-05-29
17,眉山,0.00275773357487542,169,2019-05-29
208,海口,0.002755653691369209,157,2019-05-29
157,鞍山,0.002745300767982574,164,2019-05-29
226,包头,0.0027448660517604344,166,2019-05-29
156,淮北,0.0027375560233976084,173,2019-05-29
21,珠海,0.002734150930171198,166,2019-05-29
146,红河哈尼族彝族,0.0027337824803533896,167,2019-05-29
267,潜江,0.0027192682958747175,172,2019-05-29
72,鄂州,0.002718719172019016,168,2019-05-29
173,阳江,0.00271172462157328,159,2019-05-29
268,鹰潭,0.0027090584329689388,169,2019-05-29
245,张家界,0.0026853824274753356,167,2019-05-29
118,资阳,0.00268429038502052,163,2019-05-29
198,来宾,0.0026842508220518285,166,2019-05-29
240,梅州,0.0026788742642996533,168,2019-05-29
76,揭阳,0.002677287841746727,166,2019-05-29
291,通辽,0.0026652759797272073,157,2019-05-29
187,丽水,0.0026622460880812615,168,2019-05-29
265,北海,0.0026591699717377353,159,2019-05-29
230,贵港,0.0026410510602316874,161,2019-05-29
