,Cityname,Pagerank,Lines,Datetime
82,重庆,0.008463233529478647,330,2020-02-18
129,南阳,0.007027686072715524,300,2020-02-18
84,邢台,0.006910632905249303,293,2020-02-18
34,郑州,0.006756902783603349,288,2020-02-18
16,成都,0.006670633463993319,281,2020-02-18
25,长沙,0.006571853807455155,268,2020-02-18
85,石家庄,0.006547247998230204,291,2020-02-18
13,西安,0.006479463856311127,289,2020-02-18
7,北京,0.006479454278701981,285,2020-02-18
22,天津,0.006338957770950051,281,2020-02-18
107,菏泽,0.006309123369770186,284,2020-02-18
20,保定,0.00623317707860135,279,2020-02-18
122,邯郸,0.006226161400787624,288,2020-02-18
155,衡水,0.006151860184309437,271,2020-02-18
79,合肥,0.006147508260937182,278,2020-02-18
46,沧州,0.0061463177220999,277,2020-02-18
80,南充,0.006073174698858632,267,2020-02-18
59,商丘,0.0060366790951058525,276,2020-02-18
42,周口,0.006018394435683214,271,2020-02-18
108,济宁,0.005997181463270627,264,2020-02-18
152,洛阳,0.005992887378602265,256,2020-02-18
12,咸阳,0.005966274636994277,258,2020-02-18
31,济南,0.005921085165217903,269,2020-02-18
72,唐山,0.005827659521185591,261,2020-02-18
83,聊城,0.005826297835966023,269,2020-02-18
99,渭南,0.005817571025441624,260,2020-02-18
33,开封,0.005771043098118534,265,2020-02-18
148,桂林,0.0057510198276501745,269,2020-02-18
3,广州,0.005749961594432554,260,2020-02-18
67,徐州,0.005738200159297682,263,2020-02-18
28,潍坊,0.005674698113204147,254,2020-02-18
224,汉中,0.005672877585154004,253,2020-02-18
78,新乡,0.005660712527772572,267,2020-02-18
90,临沂,0.005632953670817433,262,2020-02-18
70,岳阳,0.005607842452235445,262,2020-02-18
96,常德,0.005603104050700145,262,2020-02-18
4,苏州,0.0056026104000350225,257,2020-02-18
48,遵义,0.005576286771991884,252,2020-02-18
30,德州,0.0055757323135478855,252,2020-02-18
128,安庆,0.005574515031620323,262,2020-02-18
5,上海,0.005570718711826999,258,2020-02-18
6,廊坊,0.005557815628376592,249,2020-02-18
133,驻马店,0.005557796819313978,263,2020-02-18
29,青岛,0.005549382869890344,244,2020-02-18
200,安康,0.005544781747361832,258,2020-02-18
91,阜阳,0.005526581066556364,257,2020-02-18
62,南京,0.00550949637328512,252,2020-02-18
118,九江,0.005487992894217661,259,2020-02-18
131,平顶山,0.005466885844976115,254,2020-02-18
71,六安,0.005442104669224456,252,2020-02-18
11,杭州,0.005417513604357973,252,2020-02-18
102,达州,0.005400967640596184,251,2020-02-18
186,运城,0.005397698637047358,247,2020-02-18
54,宿州,0.005367437562086006,223,2020-02-18
199,榆林,0.0053625831740058486,237,2020-02-18
57,赣州,0.0053549668930919945,250,2020-02-18
121,衡阳,0.0053381514185711285,250,2020-02-18
1,深圳,0.005326728628958918,232,2020-02-18
183,安阳,0.005313802494280505,240,2020-02-18
192,兰州,0.005286893703629746,188,2020-02-18
95,永州,0.005286867279776589,248,2020-02-18
116,信阳,0.005269242494676129,245,2020-02-18
243,三门峡,0.005263596290270223,237,2020-02-18
66,昆明,0.005254165327169291,236,2020-02-18
81,许昌,0.005249631432615014,248,2020-02-18
74,宜春,0.005240348796333517,241,2020-02-18
105,广安,0.005237613664266197,234,2020-02-18
123,邵阳,0.005231382457826456,246,2020-02-18
64,上饶,0.005223850227887224,246,2020-02-18
32,盐城,0.005198077191938682,239,2020-02-18
97,湛江,0.0051842220125191,240,2020-02-18
61,滁州,0.005183968036994318,239,2020-02-18
113,黄冈,0.005182729325810435,239,2020-02-18
194,濮阳,0.005175197420162392,244,2020-02-18
39,毕节,0.0051722823897708105,232,2020-02-18
36,贵阳,0.005162980917673365,231,2020-02-18
174,广元,0.005155604820289418,226,2020-02-18
119,亳州,0.005154317859401989,235,2020-02-18
0,东莞,0.005146443813069906,238,2020-02-18
75,南昌,0.00514292789848054,239,2020-02-18
181,巴中,0.005135994186357827,233,2020-02-18
139,遂宁,0.005119018032986524,221,2020-02-18
101,沈阳,0.005087612008148303,229,2020-02-18
179,秦皇岛,0.005076417843631926,234,2020-02-18
56,绵阳,0.005072336394847455,223,2020-02-18
172,抚州,0.005037053998744451,237,2020-02-18
185,临汾,0.005033389119481701,229,2020-02-18
49,晋中,0.0050101237306544935,232,2020-02-18
211,葫芦岛,0.005001003438512365,234,2020-02-18
216,商洛,0.004995025526075266,226,2020-02-18
225,襄阳,0.00496211956796554,232,2020-02-18
58,金华,0.004929680580223788,228,2020-02-18
60,泰安,0.004927524698292268,223,2020-02-18
142,福州,0.0049218381715955065,228,2020-02-18
43,泉州,0.004921054969712823,226,2020-02-18
203,怀化,0.004916958331990838,229,2020-02-18
114,武汉,0.004903652005633635,220,2020-02-18
213,湘西土家族苗族,0.004885583372029238,225,2020-02-18
37,常州,0.004885201233882298,224,2020-02-18
47,淮安,0.004881070053212162,219,2020-02-18
21,南通,0.004880799611828593,229,2020-02-18
117,吉安,0.004844567847069241,231,2020-02-18
147,焦作,0.004834873336422321,225,2020-02-18
89,温州,0.00482672293193763,226,2020-02-18
24,湘潭,0.00482552999586815,225,2020-02-18
263,池州,0.004821081061547172,230,2020-02-18
2,佛山,0.004817638581623078,225,2020-02-18
19,嘉兴,0.004814634200247946,220,2020-02-18
166,荆州,0.00481419526985776,231,2020-02-18
8,惠州,0.004800037715258309,217,2020-02-18
94,淄博,0.0047851778289220714,218,2020-02-18
103,滨州,0.004773974716196467,216,2020-02-18
115,连云港,0.0047644315527494594,225,2020-02-18
158,铜仁,0.004754086397846605,219,2020-02-18
9,无锡,0.004748314642391565,224,2020-02-18
170,昭通,0.004719393812970234,219,2020-02-18
38,宁波,0.004701925265023341,221,2020-02-18
145,黔东南苗族侗族,0.004690507705472836,216,2020-02-18
188,柳州,0.004689343575542845,215,2020-02-18
35,黔南布依族苗族,0.00466910998566251,216,2020-02-18
