,Cityname,Pagerank,Lines,Datetime
75,重庆,0.005109385862032391,327,2019-06-05
7,北京,0.005063638295242154,315,2019-06-05
9,西安,0.004959634560746213,318,2019-06-05
21,成都,0.0048159703678296245,307,2019-06-05
16,保定,0.004752908040663593,305,2019-06-05
3,广州,0.004711503452105343,301,2019-06-05
15,天津,0.004676599834888399,300,2019-06-05
164,南阳,0.004672546610561955,305,2019-06-05
34,郑州,0.0046643211823102935,302,2019-06-05
5,上海,0.004644878420252815,298,2019-06-05
33,开封,0.004637003692932328,301,2019-06-05
13,杭州,0.0045799754187773834,296,2019-06-05
43,武汉,0.004524221529745856,296,2019-06-05
213,襄阳,0.004522440245618358,296,2019-06-05
128,临沂,0.004489395753928521,291,2019-06-05
73,邢台,0.004489372029641539,291,2019-06-05
53,石家庄,0.00447701711344001,286,2019-06-05
84,邯郸,0.004455304342060072,291,2019-06-05
56,合肥,0.004434338539600487,287,2019-06-05
64,沧州,0.004424080034404284,286,2019-06-05
38,渭南,0.004416234088348551,285,2019-06-05
37,长沙,0.004414728986397571,287,2019-06-05
4,苏州,0.004414016072469456,287,2019-06-05
90,菏泽,0.004378783386730948,286,2019-06-05
47,济南,0.0043457726452330965,281,2019-06-05
41,潍坊,0.004341459989941234,280,2019-06-05
28,南京,0.0043355189482946884,280,2019-06-05
8,咸阳,0.004333602439353558,275,2019-06-05
1,深圳,0.0043333970346678225,278,2019-06-05
78,洛阳,0.004328607210521719,279,2019-06-05
40,新乡,0.0043180763218570685,281,2019-06-05
89,济宁,0.004308980014208468,281,2019-06-05
141,衡水,0.004306000467186773,279,2019-06-05
58,许昌,0.004289519137149327,278,2019-06-05
118,徐州,0.004276688549852207,278,2019-06-05
208,驻马店,0.004275776248702718,277,2019-06-05
2,佛山,0.004204853783981305,268,2019-06-05
155,荆州,0.004202889483865277,276,2019-06-05
169,商丘,0.004184284510629061,274,2019-06-05
39,唐山,0.00415090744143709,267,2019-06-05
159,安阳,0.004136504019803849,268,2019-06-05
50,岳阳,0.004123668842138967,269,2019-06-05
6,廊坊,0.004104602215916068,264,2019-06-05
46,德州,0.004100647738860833,264,2019-06-05
0,东莞,0.0040797512345087245,262,2019-06-05
42,青岛,0.004068296566641287,265,2019-06-05
115,昆明,0.00406785165547445,262,2019-06-05
150,南宁,0.004061297215597128,258,2019-06-05
217,榆林,0.004039060823617148,258,2019-06-05
51,贵阳,0.004037272355728962,262,2019-06-05
212,信阳,0.00403521454159739,263,2019-06-05
124,聊城,0.004026725645091896,263,2019-06-05
11,无锡,0.003999778861461519,262,2019-06-05
243,随州,0.003999659197159631,262,2019-06-05
230,兰州,0.00399540627976137,247,2019-06-05
178,运城,0.00398657247545814,259,2019-06-05
24,晋中,0.003983848985809209,256,2019-06-05
133,平顶山,0.003981858746571576,261,2019-06-05
10,惠州,0.003970184693719559,254,2019-06-05
179,衡阳,0.003958000830084977,258,2019-06-05
71,滁州,0.003954823295881077,258,2019-06-05
17,常州,0.003943579388428035,256,2019-06-05
45,黄冈,0.003935022011471227,257,2019-06-05
157,赣州,0.003932597048407455,254,2019-06-05
57,六安,0.003917143898229004,255,2019-06-05
88,滨州,0.003888426798695446,247,2019-06-05
138,常德,0.003886162454776399,255,2019-06-05
67,金华,0.003875660239104705,252,2019-06-05
201,濮阳,0.003874036154372848,254,2019-06-05
165,阜阳,0.0038689290919461704,253,2019-06-05
74,宁波,0.003856105606193011,251,2019-06-05
44,孝感,0.0038526145240845022,254,2019-06-05
81,南昌,0.0038514086033075963,250,2019-06-05
101,周口,0.0038471978534394434,250,2019-06-05
94,温州,0.00384657094891666,251,2019-06-05
106,九江,0.003842770627966976,252,2019-06-05
26,湖州,0.0038382050453507543,251,2019-06-05
251,桂林,0.0038232553016087443,248,2019-06-05
96,湛江,0.003815772112959275,240,2019-06-05
23,清远,0.003812233195472352,243,2019-06-05
215,荆门,0.0037967713461441012,250,2019-06-05
103,商洛,0.0037818124443047326,240,2019-06-05
113,遵义,0.003775865981070865,242,2019-06-05
25,太原,0.0037715751536476754,242,2019-06-05
12,嘉兴,0.003770248236607033,246,2019-06-05
110,银川,0.003742489511096598,239,2019-06-05
177,临汾,0.0037416075752087245,238,2019-06-05
114,咸宁,0.003727348140174198,242,2019-06-05
233,宜昌,0.0037272828100102066,243,2019-06-05
14,绍兴,0.0037185124326739784,239,2019-06-05
105,盐城,0.0037142192683208572,240,2019-06-05
261,永州,0.003708410501179306,240,2019-06-05
162,上饶,0.0037015949800026354,239,2019-06-05
109,吴忠,0.003700880972357572,231,2019-06-05
258,十堰,0.0036891702694165163,239,2019-06-05
104,扬州,0.003686880386180344,238,2019-06-05
163,连云港,0.0036772694993653507,239,2019-06-05
229,三门峡,0.0036672591502025682,236,2019-06-05
220,汉中,0.0036633308698505746,233,2019-06-05
86,淄博,0.0036632010672174023,234,2019-06-05
82,宜春,0.0036545878367897754,238,2019-06-05
97,沈阳,0.003645873785384019,230,2019-06-05
122,宿州,0.0036406793811302445,238,2019-06-05
93,台州,0.003638004071191997,233,2019-06-05
248,怀化,0.0036375599822716202,235,2019-06-05
166,亳州,0.003613179220776981,234,2019-06-05
66,株洲,0.003610680488071202,235,2019-06-05
52,黔南布依族苗族,0.0036035619981978897,228,2019-06-05
59,泉州,0.0035915345603977867,232,2019-06-05
91,焦作,0.0035836882503647157,233,2019-06-05
236,郴州,0.003577891699192215,229,2019-06-05
209,延安,0.003577578418829018,230,2019-06-05
62,泰安,0.0035734429109304,233,2019-06-05
125,南充,0.003548406131079428,224,2019-06-05
126,韶关,0.0035457954630493897,230,2019-06-05
149,芜湖,0.0035408531464504525,231,2019-06-05
35,南通,0.00352995488143666,227,2019-06-05
65,秦皇岛,0.0035248973843690244,224,2019-06-05
192,邵阳,0.003523141808627269,226,2019-06-05
54,烟台,0.003504831205676521,226,2019-06-05
139,蚌埠,0.003502348505216778,227,2019-06-05
79,淮安,0.003495867417627989,227,2019-06-05
216,鄂尔多斯,0.0034886625675191758,221,2019-06-05
36,湘潭,0.003481309861688731,227,2019-06-05
32,张家口,0.003479439590751539,217,2019-06-05
232,铜仁,0.003474566787890752,226,2019-06-05
80,宿迁,0.003474149644759209,223,2019-06-05
214,恩施土家族苗族,0.003462490107481695,225,2019-06-05
249,湘西土家族苗族,0.003460898764031024,224,2019-06-05
185,抚州,0.003456265908018583,225,2019-06-05
27,镇江,0.0034535433296050575,225,2019-06-05
120,安庆,0.0034439517535950186,224,2019-06-05
158,吉安,0.0034285347354442225,223,2019-06-05
68,绵阳,0.0034283397691012704,217,2019-06-05
144,东营,0.00342772810083821,216,2019-06-05
240,池州,0.003418397221295209,223,2019-06-05
146,中卫,0.0034156526067263973,208,2019-06-05
172,福州,0.003410041781595945,220,2019-06-05
183,达州,0.003398497096938389,219,2019-06-05
152,枣庄,0.003397596317205872,216,2019-06-05
116,曲靖,0.0033879272169506395,215,2019-06-05
29,肇庆,0.0033827113602858247,212,2019-06-05
269,平凉,0.0033708613695354927,210,2019-06-05
18,中山,0.003367721007678886,212,2019-06-05
85,泰州,0.003366672710682331,218,2019-06-05
145,黄石,0.0033520246595172025,217,2019-06-05
224,柳州,0.0033463579911728785,213,2019-06-05
60,乌鲁木齐,0.003335137139835179,197,2019-06-05
235,漯河,0.0033322540316166925,217,2019-06-05
204,呼和浩特,0.0033271300835505634,205,2019-06-05
161,衢州,0.0033169969326494507,215,2019-06-05
227,仙桃,0.0033147355584511266,215,2019-06-05
112,长春,0.0032971206751242245,202,2019-06-05
87,安顺,0.0032968834415143125,209,2019-06-05
107,哈尔滨,0.0032942341068079263,204,2019-06-05
92,毕节,0.0032926682063747865,204,2019-06-05
191,葫芦岛,0.0032915966787140484,207,2019-06-05
95,茂名,0.003267077343706342,202,2019-06-05
196,安康,0.0032665328660590846,208,2019-06-05
234,长治,0.0032549108664186163,209,2019-06-05
280,酒泉,0.0032464789043339607,191,2019-06-05
48,厦门,0.0032322254885337968,204,2019-06-05
49,漳州,0.003225321848394849,204,2019-06-05
202,宣城,0.0032086800717998926,208,2019-06-05
203,景德镇,0.003203607902381829,208,2019-06-05
72,益阳,0.0031770152000687264,205,2019-06-05
256,梧州,0.003176734870398163,199,2019-06-05
167,西宁,0.003174664448188539,194,2019-06-05
189,黔东南苗族侗族,0.003161395483208934,201,2019-06-05
135,忻州,0.0031540582603208755,199,2019-06-05
260,巴中,0.003152741862740678,197,2019-06-05
160,遂宁,0.0031521772157995735,195,2019-06-05
129,日照,0.003147671175150789,204,2019-06-05
180,固原,0.0031465799301929054,191,2019-06-05
117,广安,0.0031461499796808113,198,2019-06-05
22,德阳,0.0031367723541325335,198,2019-06-05
123,马鞍山,0.003127333134520009,201,2019-06-05
100,宝鸡,0.0031077129404881556,195,2019-06-05
193,泸州,0.0031076396089653536,195,2019-06-05
31,江门,0.0031013501932488276,190,2019-06-05
311,天门,0.0030962834267340778,200,2019-06-05
186,鹤壁,0.003091762077633702,198,2019-06-05
121,淮南,0.003084377631530923,196,2019-06-05
102,河源,0.003079933578706631,194,2019-06-05
182,大同,0.003062848544748897,190,2019-06-05
207,赤峰,0.0030343534993777354,186,2019-06-05
55,承德,0.0030292978237008023,185,2019-06-05
20,眉山,0.0030268406821433915,184,2019-06-05
257,六盘水,0.00302554335257071,191,2019-06-05
199,锦州,0.003022335278924897,187,2019-06-05
275,海西蒙古族藏族,0.0030134006961187185,176,2019-06-05
119,吕梁,0.0030072250028148157,187,2019-06-05
222,大连,0.0030062197147432837,182,2019-06-05
307,天水,0.0029950924073200635,185,2019-06-05
293,三明,0.002987232246765242,192,2019-06-05
324,武威,0.0029615075232486705,176,2019-06-05
156,红河哈尼族彝族,0.0029471950879268504,182,2019-06-05
342,哈密,0.002942476406411573,171,2019-06-05
242,定西,0.0029333624862782513,177,2019-06-05
295,贺州,0.0029313759684807955,184,2019-06-05
263,南平,0.0029227644665707547,187,2019-06-05
271,黔西南布依族苗族,0.0029072850543759646,178,2019-06-05
253,晋城,0.0028863810652091423,185,2019-06-05
247,白银,0.0028734781689896977,169,2019-06-05
142,宜宾,0.0028729603955992503,176,2019-06-05
225,盘锦,0.0028682131205857563,172,2019-06-05
168,海东,0.0028674434268732354,172,2019-06-05
69,揭阳,0.0028518870928729645,180,2019-06-05
205,乌兰察布,0.0028417646791133707,171,2019-06-05
175,鞍山,0.002840747303594308,172,2019-06-05
320,张掖,0.002838510751798283,169,2019-06-05
211,广元,0.002830769261548182,173,2019-06-05
273,龙岩,0.0028297166632980427,179,2019-06-05
154,梅州,0.0028220914811063584,176,2019-06-05
278,铜陵,0.002814183796136978,180,2019-06-05
173,宁德,0.0028076660909291005,178,2019-06-05
147,娄底,0.0027996614436270684,178,2019-06-05
223,来宾,0.002770845270016754,171,2019-06-05
197,百色,0.0027673965585900033,170,2019-06-05
237,包头,0.002764377830139249,168,2019-06-05
99,资阳,0.00276226012274426,168,2019-06-05
181,朔州,0.002753541830462121,172,2019-06-05
294,通辽,0.002737360303252382,163,2019-06-05
219,海口,0.002736844113907313,161,2019-06-05
297,萍乡,0.0027324665356846228,173,2019-06-05
246,黄山,0.0027259018226496144,174,2019-06-05
226,玉林,0.002704956563911289,164,2019-06-05
266,张家界,0.0026945786253454737,169,2019-06-05
194,丽水,0.00269133998612945,170,2019-06-05
136,内江,0.0026854012953512413,166,2019-06-05
285,吐鲁番,0.0026849866082077,150,2019-06-05
131,阳江,0.0026660408162483542,158,2019-06-05
239,昭通,0.0026607184070885246,162,2019-06-05
137,威海,0.0026481566740285435,163,2019-06-05
195,钦州,0.0026452259825587524,160,2019-06-05
259,鹰潭,0.002642221934415257,166,2019-06-05
279,潜江,0.002641265143693009,167,2019-06-05
111,四平,0.002628481062255053,157,2019-06-05
70,汕头,0.0026264137837462218,163,2019-06-05
254,新余,0.0026259259488481393,166,2019-06-05
83,鄂州,0.0026248662424849818,166,2019-06-05
244,贵港,0.0026244769990870654,160,2019-06-05
19,珠海,0.0026154861225245636,162,2019-06-05
63,乐山,0.002593746291500891,157,2019-06-05
176,松原,0.0025666115046761298,149,2019-06-05
250,阳泉,0.002533386876307898,155,2019-06-05
130,铁岭,0.0025330518165024175,149,2019-06-05
171,淮北,0.002522608097271715,158,2019-06-05
61,昌吉回族,0.002508757788339337,137,2019-06-05
299,巴音郭楞蒙古,0.0025047965007038257,127,2019-06-05
277,北海,0.0025040172163497245,151,2019-06-05
153,云浮,0.0024969427714391073,149,2019-06-05
264,锡林郭勒盟,0.0024938660086084273,145,2019-06-05
200,大理白族,0.0024754571060576543,149,2019-06-05
221,营口,0.0024599126837996583,144,2019-06-05
318,庆阳,0.002449785923633962,146,2019-06-05
190,自贡,0.0024389901678102,147,2019-06-05
321,巴彦淖尔,0.002438429861932969,143,2019-06-05
198,莆田,0.002422526391976882,148,2019-06-05
308,陇南,0.002418139217836227,141,2019-06-05
127,玉溪,0.0024007570391783983,144,2019-06-05
210,大庆,0.002399041172679077,139,2019-06-05
272,文山壮族苗族,0.0023937622860059583,144,2019-06-05
291,济源,0.002388434549440983,147,2019-06-05
188,楚雄彝族,0.0023852638939744555,144,2019-06-05
206,河池,0.0023851729088631337,143,2019-06-05
187,凉山彝族,0.0023565494233701596,140,2019-06-05
76,雅安,0.002351961629082228,136,2019-06-05
312,阿克苏,0.0023360659470260054,119,2019-06-05
132,吉林,0.0023086886482143374,134,2019-06-05
252,铜川,0.0023058282343534687,139,2019-06-05
151,崇左,0.002253661063015137,133,2019-06-05
140,潮州,0.002242225893113568,134,2019-06-05
148,石嘴山,0.002233029440921252,130,2019-06-05
287,拉萨,0.0021888957066245242,121,2019-06-05
170,汕尾,0.00216663359026233,126,2019-06-05
267,阜新,0.0021620981359266474,124,2019-06-05
228,伊犁哈萨克,0.002161060748709401,113,2019-06-05
