,Cityname,Pagerank,Lines,Datetime
64,重庆,0.008492376633344498,224,2022-12-20
204,南阳,0.007385905209258293,207,2022-12-20
33,天津,0.00732514705961684,183,2022-12-20
27,保定,0.007305762756125885,187,2022-12-20
10,北京,0.0072928071881627615,187,2022-12-20
16,成都,0.007256551617626729,178,2022-12-20
8,西安,0.007243898665691293,193,2022-12-20
29,武汉,0.006901675063431719,195,2022-12-20
38,长沙,0.006632604326093953,188,2022-12-20
13,杭州,0.006485414295947254,188,2022-12-20
4,苏州,0.006476479811143299,186,2022-12-20
56,合肥,0.006452469903304865,187,2022-12-20
2,广州,0.006377008611183659,180,2022-12-20
59,沧州,0.00632831359205255,165,2022-12-20
49,石家庄,0.006268189235803739,169,2022-12-20
42,郑州,0.006256344800070163,176,2022-12-20
9,廊坊,0.006061705048083199,155,2022-12-20
5,上海,0.006036551703063073,175,2022-12-20
53,黄冈,0.005987583993730604,176,2022-12-20
50,唐山,0.005854362078935754,141,2022-12-20
7,咸阳,0.005853509080520587,152,2022-12-20
163,荆州,0.005850376257094693,160,2022-12-20
62,邯郸,0.005785204436409999,160,2022-12-20
111,临沂,0.005783613214904722,160,2022-12-20
177,赣州,0.005748060479128324,165,2022-12-20
71,岳阳,0.005739415516294163,164,2022-12-20
55,济南,0.005729709012689468,157,2022-12-20
0,东莞,0.005693052714845086,154,2022-12-20
198,驻马店,0.005629875413412987,162,2022-12-20
200,抚州,0.005614568488943263,163,2022-12-20
175,衡阳,0.0056087780163992604,156,2022-12-20
47,金华,0.005570642496315169,162,2022-12-20
58,邢台,0.005557846737797873,153,2022-12-20
199,信阳,0.005551789913447037,158,2022-12-20
217,襄阳,0.0055387973422639245,154,2022-12-20
149,常德,0.005537089054476584,155,2022-12-20
48,新乡,0.005536597813199959,157,2022-12-20
242,荆门,0.005477124386788573,154,2022-12-20
1,深圳,0.005455897286909787,146,2022-12-20
39,潍坊,0.005450752572735197,144,2022-12-20
41,开封,0.005409510363906046,153,2022-12-20
46,宁波,0.005394843875599287,157,2022-12-20
32,南京,0.005375992419679739,157,2022-12-20
70,湛江,0.005358065291029883,121,2022-12-20
12,嘉兴,0.0053192268825335886,155,2022-12-20
23,清远,0.005301792670324377,147,2022-12-20
143,安庆,0.005251883393442259,155,2022-12-20
