,Cityname,Pagerank,Lines,Datetime
95,重庆,0.00888284141517004,232,2022-09-20
7,西安,0.007447789858179181,191,2022-09-20
170,南阳,0.007429060566076546,208,2022-09-20
1,广州,0.006783930990198086,181,2022-09-20
30,郑州,0.006780233459299766,189,2022-09-20
55,天津,0.006413319615022085,170,2022-09-20
38,武汉,0.006332852783359349,185,2022-09-20
51,保定,0.006302015090570292,172,2022-09-20
72,沧州,0.006219100294939939,171,2022-09-20
34,长沙,0.006191578719549857,181,2022-09-20
23,成都,0.006021341400291752,145,2022-09-20
11,杭州,0.005983870133222736,174,2022-09-20
206,襄阳,0.005693380033510154,165,2022-09-20
61,唐山,0.005684596839320668,149,2022-09-20
62,岳阳,0.0056248705288662795,163,2022-09-20
6,咸阳,0.0055718474182013976,141,2022-09-20
47,合肥,0.005546000132836687,167,2022-09-20
13,北京,0.005527984212700247,149,2022-09-20
36,济南,0.005500064612977992,160,2022-09-20
58,黄冈,0.005493514128944435,166,2022-09-20
43,渭南,0.005473970398749051,146,2022-09-20
60,邢台,0.005433087739341622,155,2022-09-20
4,苏州,0.005425498485594998,159,2022-09-20
2,东莞,0.005414855026815772,143,2022-09-20
52,石家庄,0.005398919551012564,153,2022-09-20
176,信阳,0.005372594555142807,162,2022-09-20
96,临沂,0.005372586709920696,156,2022-09-20
175,驻马店,0.00535447476945574,160,2022-09-20
29,开封,0.0052733587266581,154,2022-09-20
211,荆门,0.005246012186333982,151,2022-09-20
154,荆州,0.00524319099066913,153,2022-09-20
44,金华,0.005228495228690541,156,2022-09-20
243,赣州,0.005184869162921748,151,2022-09-20
163,常德,0.005150849225837507,144,2022-09-20
65,邯郸,0.005147509572310859,149,2022-09-20
12,廊坊,0.005135341085762446,140,2022-09-20
49,潍坊,0.005095309463433445,146,2022-09-20
5,上海,0.005071506376733306,148,2022-09-20
183,抚州,0.0050679148569980825,148,2022-09-20
134,衡阳,0.005036883862598905,143,2022-09-20
126,安庆,0.00502317794590874,151,2022-09-20
158,榆林,0.005015574173448447,116,2022-09-20
89,聊城,0.005013764331150403,146,2022-09-20
99,菏泽,0.0049993091284989515,149,2022-09-20
56,洛阳,0.004988232956831942,143,2022-09-20
122,衡水,0.0049864786942988995,143,2022-09-20
0,佛山,0.004968151880466912,136,2022-09-20
32,新乡,0.004940261768614492,145,2022-09-20
84,九江,0.004937838638345568,149,2022-09-20
78,宜春,0.004914530556535058,145,2022-09-20
77,南昌,0.0049136505797368795,147,2022-09-20
26,南京,0.0048747316588027955,147,2022-09-20
114,平顶山,0.004872332540461836,144,2022-09-20
3,深圳,0.0048629250043214205,127,2022-09-20
21,清远,0.0048430817462033,137,2022-09-20
213,宜昌,0.00483423016817703,137,2022-09-20
265,酒泉,0.00483110996995912,75,2022-09-20
107,张家口,0.004802277235882213,123,2022-09-20
86,徐州,0.004789474729465482,143,2022-09-20
98,济宁,0.004781108368912682,142,2022-09-20
237,怀化,0.0047461796290468984,127,2022-09-20
35,德州,0.004724355625513982,137,2022-09-20
152,秦皇岛,0.004723050530518326,119,2022-09-20
160,上饶,0.004717303347610096,138,2022-09-20
217,兰州,0.004697680239357225,100,2022-09-20
48,六安,0.004658561751086044,140,2022-09-20
202,桂林,0.00464683218310995,126,2022-09-20
37,孝感,0.004646273379811713,136,2022-09-20
66,滨州,0.004632589130245607,127,2022-09-20
106,周口,0.004605978491467926,139,2022-09-20
76,湛江,0.004589593092379306,93,2022-09-20
