,Cityname,Pagerank,Lines,Datetime
54,重庆,0.009977430401854634,220,2022-05-06
31,天津,0.00843106615178511,174,2022-05-06
5,西安,0.008201908682949094,174,2022-05-06
190,南阳,0.008005774146767224,188,2022-05-06
11,成都,0.007849620874230514,154,2022-05-06
2,广州,0.007422087491427985,169,2022-05-06
24,武汉,0.0072634861431458385,180,2022-05-06
69,保定,0.0072363360633001085,153,2022-05-06
30,长沙,0.007146333330039357,176,2022-05-06
55,沧州,0.0069272836356843535,158,2022-05-06
4,咸阳,0.006816818169686754,136,2022-05-06
83,临沂,0.006804541923901953,163,2022-05-06
44,唐山,0.0067267669421060645,140,2022-05-06
34,潍坊,0.006657360013207926,153,2022-05-06
116,聊城,0.006432619018369659,151,2022-05-06
53,湛江,0.00643118274666349,130,2022-05-06
56,合肥,0.006427441939172323,164,2022-05-06
8,杭州,0.006403030538007372,162,2022-05-06
21,苏州,0.006401150570185462,161,2022-05-06
41,黄冈,0.0063410901394949865,164,2022-05-06
233,驻马店,0.006313136045241096,159,2022-05-06
65,菏泽,0.006312909126025037,158,2022-05-06
68,石家庄,0.006295410300399968,143,2022-05-06
119,荆州,0.006262292675180408,157,2022-05-06
46,岳阳,0.006199593774467333,158,2022-05-06
117,郑州,0.006127888425807398,146,2022-05-06
189,襄阳,0.006122865803280151,149,2022-05-06
80,济南,0.005985647723408779,145,2022-05-06
145,榆林,0.005901106290373553,107,2022-05-06
0,东莞,0.005881679575414993,131,2022-05-06
192,荆门,0.005876317143642774,143,2022-05-06
64,济宁,0.005746745164808124,142,2022-05-06
25,廊坊,0.005674320557509956,126,2022-05-06
48,金华,0.0056231383895488565,145,2022-05-06
183,赣州,0.005617564211558461,143,2022-05-06
111,衡阳,0.00557830596304684,138,2022-05-06
3,佛山,0.005559077962485215,133,2022-05-06
129,安庆,0.005526906543522707,142,2022-05-06
169,邯郸,0.0055045427985834705,131,2022-05-06
76,邢台,0.005495283455489904,128,2022-05-06
128,常德,0.005467091953834698,135,2022-05-06
59,南京,0.00545742455332751,139,2022-05-06
143,九江,0.005440081591788517,141,2022-05-06
81,德州,0.005433624235851202,131,2022-05-06
1,深圳,0.005405239171992816,119,2022-05-06
23,孝感,0.005325981712082625,136,2022-05-06
171,兰州,0.005324579604460928,74,2022-05-06
256,商丘,0.005320401020402988,136,2022-05-06
93,宜春,0.005276515997891569,134,2022-05-06
124,衡水,0.005221691195810168,125,2022-05-06
118,开封,0.00522145165887338,129,2022-05-06
79,滁州,0.005215945472645622,134,2022-05-06
33,渭南,0.005185880188333061,109,2022-05-06
206,抚州,0.005166801817041118,132,2022-05-06
234,信阳,0.005137341191786749,132,2022-05-06
188,宜昌,0.005120852143339705,124,2022-05-06
138,新乡,0.005077734756325065,126,2022-05-06
78,昆明,0.005061878883462759,99,2022-05-06
22,无锡,0.005013463207231772,129,2022-05-06
165,洛阳,0.005003816465748326,118,2022-05-06
109,南宁,0.004994940988317477,103,2022-05-06
19,清远,0.004984493219027606,123,2022-05-06
43,宁波,0.004939670336337614,122,2022-05-06
100,沈阳,0.004925462125772227,89,2022-05-06
176,徐州,0.004904191093824871,123,2022-05-06
258,怀化,0.004900734143442621,118,2022-05-06
94,南昌,0.004889220489854996,126,2022-05-06
6,惠州,0.0048886811324286425,116,2022-05-06
63,滨州,0.004881216641433671,111,2022-05-06
62,淄博,0.004863169251974643,115,2022-05-06
182,阜阳,0.004858822485125525,124,2022-05-06
35,青岛,0.004836925324661022,118,2022-05-06
57,六安,0.004834841274289593,125,2022-05-06
125,衢州,0.00481996475285109,123,2022-05-06
98,咸宁,0.004813947286472456,124,2022-05-06
269,酒泉,0.004812742556519206,43,2022-05-06
158,秦皇岛,0.0048000374662354435,98,2022-05-06
26,北京,0.004774074075085795,101,2022-05-06
133,宿州,0.0047656120678529895,122,2022-05-06
305,哈密,0.004761666720708735,39,2022-05-06
184,吉安,0.004742663549209661,121,2022-05-06
87,温州,0.004736906230649322,121,2022-05-06
222,桂林,0.004735579422489977,113,2022-05-06
241,平顶山,0.004733232858396048,118,2022-05-06
36,贵阳,0.004715551124727487,101,2022-05-06
89,遵义,0.004710947397164276,104,2022-05-06
273,周口,0.004695225184753253,120,2022-05-06
265,葫芦岛,0.004686550674273993,89,2022-05-06
7,绍兴,0.004673365636450959,120,2022-05-06
99,泰安,0.0046583852973066785,113,2022-05-06
9,嘉兴,0.004623008269444658,118,2022-05-06
249,三门峡,0.004562484673508254,101,2022-05-06
47,常州,0.004553239651518276,117,2022-05-06
300,巴音郭楞蒙古,0.0045048148768854395,24,2022-05-06
15,湖州,0.0044672573423870645,115,2022-05-06
200,汉中,0.004443275293131785,89,2022-05-06
37,黔南布依族苗族,0.004379371079746251,94,2022-05-06
216,随州,0.00436208887449919,109,2022-05-06
42,上海,0.004360887782389685,110,2022-05-06
29,湘潭,0.0043092736838626165,106,2022-05-06
40,株洲,0.004307352229689974,106,2022-05-06
263,上饶,0.004290337430496246,108,2022-05-06
168,蚌埠,0.0042800388734486605,110,2022-05-06
131,韶关,0.004276642342524803,107,2022-05-06
32,泉州,0.004254913060872001,106,2022-05-06
180,安康,0.004245651543701941,94,2022-05-06
70,南通,0.004221759163533794,107,2022-05-06
215,连云港,0.004217210866422122,105,2022-05-06
170,定西,0.004214344170222299,52,2022-05-06
160,淮安,0.004164624700153806,104,2022-05-06
199,许昌,0.004162378172256784,103,2022-05-06
303,海西蒙古族藏族,0.004140151150988932,35,2022-05-06
231,永州,0.004107566076264936,98,2022-05-06
166,长春,0.004069095128937235,66,2022-05-06
72,乌鲁木齐,0.0040594295566031184,23,2022-05-06
221,邵阳,0.004035156640827964,95,2022-05-06
73,昌吉回族,0.004034966340999783,24,2022-05-06
86,台州,0.004027182753798405,102,2022-05-06
16,晋中,0.004017952410095132,85,2022-05-06
96,宝鸡,0.003973003492948286,72,2022-05-06
77,曲靖,0.003966531130104019,78,2022-05-06
197,郴州,0.003965697008137842,96,2022-05-06
198,焦作,0.003958689807498947,97,2022-05-06
102,黄石,0.003954189008866047,101,2022-05-06
208,恩施土家族苗族,0.003950415371823883,90,2022-05-06
90,吴忠,0.00394197537647692,64,2022-05-06
210,盐城,0.003932789361017815,97,2022-05-06
18,肇庆,0.00392771720682636,89,2022-05-06
312,伊犁哈萨克,0.003924817331935734,18,2022-05-06
226,铜仁,0.0039007396561173326,92,2022-05-06
227,濮阳,0.003889222193438584,94,2022-05-06
220,十堰,0.003884204847424715,86,2022-05-06
150,临汾,0.0038513150177691326,85,2022-05-06
151,运城,0.0038024177653749073,85,2022-05-06
140,芜湖,0.003797339235805837,97,2022-05-06
211,哈尔滨,0.00378385122662614,55,2022-05-06
299,阿克苏,0.003775453865055618,19,2022-05-06
209,锦州,0.0037396197191498746,68,2022-05-06
146,鄂尔多斯,0.0037236458816766686,73,2022-05-06
161,宿迁,0.003711706003067342,93,2022-05-06
236,亳州,0.003705450602732304,94,2022-05-06
174,黔东南苗族侗族,0.003697611620786627,83,2022-05-06
286,张掖,0.0036827477093710776,36,2022-05-06
321,吐鲁番,0.0036458335497891762,21,2022-05-06
203,安阳,0.0036364439097721513,87,2022-05-06
204,中卫,0.00360535274794115,51,2022-05-06
58,镇江,0.003603293110480619,91,2022-05-06
97,商洛,0.003574785297427551,71,2022-05-06
85,毕节,0.0035588431485274914,70,2022-05-06
275,池州,0.003529301200817684,90,2022-05-06
82,日照,0.00351895281173009,88,2022-05-06
136,枣庄,0.0035179161586185144,88,2022-05-06
112,铁岭,0.0034950839060507418,53,2022-05-06
144,达州,0.0034717426920630986,71,2022-05-06
12,中山,0.0034397462711880083,78,2022-05-06
92,吕梁,0.0034385204480326045,66,2022-05-06
167,松原,0.0034175801246106707,49,2022-05-06
28,漳州,0.0034170566031493854,81,2022-05-06
292,武威,0.003412669215527263,37,2022-05-06
297,平凉,0.003412067657875245,52,2022-05-06
202,四平,0.0033984886747471504,54,2022-05-06
149,延安,0.003362583802404698,69,2022-05-06
195,扬州,0.0033457215332505473,84,2022-05-06
107,福州,0.0033450412331763038,80,2022-05-06
245,盘锦,0.0033336173945048373,57,2022-05-06
75,河源,0.0033330725241838407,81,2022-05-06
135,东营,0.003329534523329519,74,2022-05-06
217,泰州,0.0033062089855086033,83,2022-05-06
185,宣城,0.0032924730055738727,83,2022-05-06
186,广元,0.0032726377872383883,56,2022-05-06
49,绵阳,0.003264361591665551,59,2022-05-06
105,南充,0.003248510592926042,59,2022-05-06
121,马鞍山,0.003208227175275776,80,2022-05-06
270,湘西土家族苗族,0.0031939402144079585,74,2022-05-06
88,甘孜藏族,0.003184716582520058,30,2022-05-06
201,昭通,0.0031791336322685654,54,2022-05-06
148,柳州,0.0031611407030225566,72,2022-05-06
282,喀什,0.003149990579753379,13,2022-05-06
154,百色,0.003107290536921114,60,2022-05-06
238,黔西南布依族苗族,0.0030882311350699998,60,2022-05-06
156,大理白族,0.0030826133761859154,41,2022-05-06
17,太原,0.0030773157369182614,66,2022-05-06
219,南平,0.0030730758930526637,76,2022-05-06
308,塔城,0.0030697254495485144,15,2022-05-06
259,赤峰,0.0030584388403065536,55,2022-05-06
196,张家口,0.0030558453211533432,56,2022-05-06
296,固原,0.003055000021969196,45,2022-05-06
255,梧州,0.0030534920906969097,64,2022-05-06
132,淮北,0.003048245462909288,76,2022-05-06
262,萍乡,0.0030466909606764007,73,2022-05-06
229,长治,0.003046408327429525,68,2022-05-06
325,陇南,0.0030425384513039257,40,2022-05-06
246,承德,0.0030131889681349775,58,2022-05-06
316,鹰潭,0.0030084409247885463,73,2022-05-06
248,三明,0.003006563984560961,73,2022-05-06
20,江门,0.002995581653720658,65,2022-05-06
126,海东,0.00299122274885312,36,2022-05-06
193,白银,0.002977469980248411,39,2022-05-06
287,贺州,0.0029680099206472682,64,2022-05-06
