,Cityname,Pagerank,Lines,Datetime
37,重庆,0.004756344119196704,337,2021-01-27
18,成都,0.004596063615122294,330,2021-01-27
49,郑州,0.004552650941583922,328,2021-01-27
6,西安,0.0044832974804969745,322,2021-01-27
1,广州,0.0044615478376660925,315,2021-01-27
14,北京,0.004446404329964891,319,2021-01-27
5,上海,0.00435534291472312,313,2021-01-27
4,苏州,0.004336665735694166,315,2021-01-27
95,天津,0.0043119758032888885,311,2021-01-27
12,杭州,0.004292388662045382,314,2021-01-27
39,武汉,0.004289081133725337,308,2021-01-27
158,南阳,0.0042708410203718536,313,2021-01-27
3,深圳,0.004233702579694931,300,2021-01-27
157,襄阳,0.004220082256995977,308,2021-01-27
44,长沙,0.004215395443421399,308,2021-01-27
80,潍坊,0.004202585945220035,306,2021-01-27
142,临沂,0.004194524605398966,306,2021-01-27
29,南京,0.004178874005657762,305,2021-01-27
60,济南,0.004170279722477656,307,2021-01-27
115,沧州,0.004158744215157246,305,2021-01-27
105,菏泽,0.00415774642255402,306,2021-01-27
56,岳阳,0.004147568758638623,304,2021-01-27
61,德州,0.004133667387237254,304,2021-01-27
7,咸阳,0.004124845256352697,299,2021-01-27
19,合肥,0.004124524904597657,305,2021-01-27
2,东莞,0.004115260422156922,298,2021-01-27
88,徐州,0.004114466662076522,303,2021-01-27
0,佛山,0.004089109642262819,296,2021-01-27
175,桂林,0.004086687034858403,300,2021-01-27
145,驻马店,0.004081002530766204,301,2021-01-27
8,无锡,0.004067244550736754,299,2021-01-27
32,滁州,0.004067142092759899,299,2021-01-27
101,唐山,0.004050207261461784,289,2021-01-27
119,保定,0.004043113348217118,296,2021-01-27
130,商丘,0.004042455817798116,296,2021-01-27
149,荆州,0.004038834159556694,296,2021-01-27
66,新乡,0.004025938343186133,296,2021-01-27
117,洛阳,0.0040146869048022825,293,2021-01-27
193,邯郸,0.004005758593100966,294,2021-01-27
103,宁波,0.003998464491956961,293,2021-01-27
42,衡阳,0.003997077856186235,293,2021-01-27
16,嘉兴,0.003992392730199606,293,2021-01-27
104,济宁,0.003976498347677681,293,2021-01-27
86,周口,0.0039675203458431245,293,2021-01-27
113,南宁,0.003959602456094681,283,2021-01-27
13,廊坊,0.003957922845200261,288,2021-01-27
15,清远,0.003955768245541257,289,2021-01-27
137,聊城,0.003954573798055372,292,2021-01-27
81,青岛,0.003951793954686785,289,2021-01-27
40,孝感,0.003943596862591108,287,2021-01-27
48,开封,0.003940291660475363,293,2021-01-27
129,淄博,0.003937981553053716,283,2021-01-27
72,赣州,0.00393042649816626,287,2021-01-27
21,常州,0.003927337228477028,290,2021-01-27
93,昆明,0.0039054466449478294,287,2021-01-27
82,金华,0.003905115299431791,288,2021-01-27
126,遵义,0.003897074966376466,287,2021-01-27
165,平顶山,0.003884217865525675,286,2021-01-27
64,贵阳,0.003877446027840386,282,2021-01-27
223,荆门,0.003877298855767282,286,2021-01-27
97,信阳,0.0038766752117210925,287,2021-01-27
34,阜阳,0.0038611721283800015,283,2021-01-27
26,上饶,0.003857708487341337,278,2021-01-27
45,黄冈,0.0038571100885657844,284,2021-01-27
11,绍兴,0.0038540544048478393,286,2021-01-27
201,衡水,0.0038364989356111986,282,2021-01-27
100,连云港,0.0038274968062027093,279,2021-01-27
23,淮安,0.003825474341219654,281,2021-01-27
98,南充,0.003824163243440244,280,2021-01-27
111,温州,0.0038217179769233873,280,2021-01-27
166,抚州,0.0038167789658527223,280,2021-01-27
127,常德,0.0038149888990774887,284,2021-01-27
33,湖州,0.0038144821692592847,281,2021-01-27
