,Cityname,Pagerank,Lines,Datetime
61,重庆,0.005557850537610014,309,2018-06-08
20,成都,0.005501383651839803,301,2018-06-08
11,西安,0.005391612480486147,297,2018-06-08
41,郑州,0.005387780422760276,298,2018-06-08
7,北京,0.005298204485589305,292,2018-06-08
5,上海,0.005238347267147688,293,2018-06-08
152,南阳,0.005229937266574957,293,2018-06-08
223,襄阳,0.005097270173047669,289,2018-06-08
16,天津,0.005081266616556042,280,2018-06-08
62,沧州,0.0050759637065585315,273,2018-06-08
1,广州,0.004967925986673641,273,2018-06-08
17,保定,0.004931326084527394,273,2018-06-08
4,苏州,0.004902162197210489,274,2018-06-08
42,开封,0.0048875715699993345,275,2018-06-08
15,杭州,0.004848203899739002,270,2018-06-08
28,临沂,0.004826784088387645,273,2018-06-08
46,长沙,0.004819949467334928,274,2018-06-08
66,合肥,0.004778631530127161,270,2018-06-08
99,济宁,0.004759281707714517,266,2018-06-08
49,武汉,0.0047457496684259306,271,2018-06-08
69,洛阳,0.004742502599397678,264,2018-06-08
100,菏泽,0.004741500335451919,267,2018-06-08
114,邯郸,0.004738450549470293,265,2018-06-08
73,邢台,0.004738320338444193,266,2018-06-08
56,石家庄,0.004690606598200142,264,2018-06-08
35,南京,0.004685025447517566,265,2018-06-08
44,济南,0.004658363578780346,257,2018-06-08
147,商丘,0.0046521296572217645,259,2018-06-08
12,咸阳,0.004646255935070064,254,2018-06-08
48,新乡,0.004615756646448777,260,2018-06-08
157,荆州,0.004612383374542057,261,2018-06-08
3,深圳,0.004587009982253263,254,2018-06-08
27,潍坊,0.004584890037998481,258,2018-06-08
39,贵阳,0.004525968740619351,251,2018-06-08
133,衡水,0.0045188938487437415,254,2018-06-08
164,常德,0.004517839839970421,257,2018-06-08
211,信阳,0.004511536776172282,255,2018-06-08
74,岳阳,0.004503227408071479,254,2018-06-08
0,佛山,0.0045030534521797675,250,2018-06-08
6,廊坊,0.004502166402391043,249,2018-06-08
68,许昌,0.0044964607316071905,255,2018-06-08
128,徐州,0.0044476958904187455,250,2018-06-08
204,驻马店,0.004428780109991175,248,2018-06-08
2,东莞,0.004419180174182892,242,2018-06-08
87,昆明,0.0043950902328653944,246,2018-06-08
120,聊城,0.004394562081936023,246,2018-06-08
37,渭南,0.004338987405733985,239,2018-06-08
10,无锡,0.004330268143643065,245,2018-06-08
14,嘉兴,0.004303591880838531,244,2018-06-08
206,荆门,0.0042843999691742265,245,2018-06-08
126,湛江,0.0042812275934777004,232,2018-06-08
118,平顶山,0.004274294460537537,242,2018-06-08
243,兰州,0.00426705738758435,224,2018-06-08
235,随州,0.00426196733062462,243,2018-06-08
19,常州,0.004251245341606507,242,2018-06-08
43,德州,0.004243993561637483,238,2018-06-08
47,唐山,0.004240718826099427,237,2018-06-08
8,青岛,0.004235178359778658,238,2018-06-08
91,周口,0.004229922022561797,239,2018-06-08
224,榆林,0.004227495291068973,226,2018-06-08
237,桂林,0.004226685427737931,240,2018-06-08
86,遵义,0.004208715028657425,231,2018-06-08
150,南宁,0.004201071887423614,233,2018-06-08
60,黄冈,0.004184158324636029,239,2018-06-08
219,濮阳,0.00417502359383592,236,2018-06-08
186,赣州,0.004174406688982496,235,2018-06-08
102,温州,0.004170437220532472,235,2018-06-08
53,宁波,0.004156363322971568,235,2018-06-08
67,六安,0.004155668988403921,236,2018-06-08
54,金华,0.004139592815588102,233,2018-06-08
127,九江,0.004124884298930618,235,2018-06-08
155,安阳,0.004112851150646622,229,2018-06-08
26,湖州,0.004093201050979893,233,2018-06-08
94,宜春,0.004092447774980965,233,2018-06-08
50,孝感,0.004079355272052337,234,2018-06-08
233,三门峡,0.004077609039075208,221,2018-06-08
93,南昌,0.004077579157855606,231,2018-06-08
29,晋中,0.004046715384571714,222,2018-06-08
284,永州,0.004021796978224792,227,2018-06-08
158,衡阳,0.004015773836569909,227,2018-06-08
