,Cityname,Pagerank,Lines,Datetime
7,北京,0.005816022922028721,316,2018-10-22
63,重庆,0.00541228910393442,311,2018-10-22
30,郑州,0.005260481806731369,303,2018-10-22
9,西安,0.005222653408613878,303,2018-10-22
14,天津,0.0051633973146737525,298,2018-10-22
21,成都,0.005129047259617933,296,2018-10-22
16,保定,0.00508822286717229,298,2018-10-22
88,邯郸,0.005086694569622362,278,2018-10-22
153,南阳,0.005046246582896326,298,2018-10-22
1,广州,0.0050050569717116225,286,2018-10-22
215,襄阳,0.0049004419002245,291,2018-10-22
39,长沙,0.004884591743161541,286,2018-10-22
29,开封,0.0048675857743486,283,2018-10-22
5,上海,0.004866226462834861,283,2018-10-22
50,石家庄,0.004809308627020344,279,2018-10-22
45,武汉,0.004776395648877772,285,2018-10-22
4,苏州,0.004760469767489406,279,2018-10-22
13,杭州,0.0047438570174066115,277,2018-10-22
49,沧州,0.004685735408131845,272,2018-10-22
126,临沂,0.0046750110440369865,274,2018-10-22
0,佛山,0.004640206212648403,264,2018-10-22
139,常德,0.004630775465542206,273,2018-10-22
28,南京,0.004608933535522,270,2018-10-22
65,岳阳,0.004603313104192067,273,2018-10-22
6,廊坊,0.004600485929499704,268,2018-10-22
43,济南,0.004589194061027119,268,2018-10-22
87,菏泽,0.004568195865592507,271,2018-10-22
59,合肥,0.00456779963841184,268,2018-10-22
57,金华,0.004567707924977973,243,2018-10-22
67,洛阳,0.004548122891343013,264,2018-10-22
61,邢台,0.004538558498444272,268,2018-10-22
34,新乡,0.0045346923509700385,270,2018-10-22
2,东莞,0.0045300068044400905,259,2018-10-22
10,咸阳,0.004523864709776146,265,2018-10-22
214,荆门,0.004523819304895279,265,2018-10-22
35,渭南,0.004523002919209988,259,2018-10-22
154,荆州,0.004517888968584409,268,2018-10-22
3,深圳,0.004517206177354747,258,2018-10-22
48,许昌,0.004517137589545897,262,2018-10-22
238,宜昌,0.004506970805116746,269,2018-10-22
36,唐山,0.004505621883126222,260,2018-10-22
118,衡水,0.004486587864735797,263,2018-10-22
41,青岛,0.004473263449105252,261,2018-10-22
46,贵阳,0.004455220430891224,259,2018-10-22
206,榆林,0.004408652336194878,253,2018-10-22
58,黄冈,0.004403860476138869,262,2018-10-22
119,平顶山,0.004391373910644858,259,2018-10-22
92,周口,0.0043871612965421395,252,2018-10-22
86,济宁,0.0043807253139410245,260,2018-10-22
157,安阳,0.00434189080843194,252,2018-10-22
40,潍坊,0.004328427313611534,253,2018-10-22
37,南通,0.004295802065441396,231,2018-10-22
8,无锡,0.004294559206077585,252,2018-10-22
208,赣州,0.004284183624451327,245,2018-10-22
116,徐州,0.0042641067880004125,251,2018-10-22
172,衡阳,0.004257112960428122,248,2018-10-22
99,昆明,0.004247803805858715,245,2018-10-22
188,驻马店,0.0042442282249624055,249,2018-10-22
42,德州,0.00423831576495141,246,2018-10-22
19,常州,0.004222661025572345,226,2018-10-22
82,南昌,0.004219832194740052,247,2018-10-22
225,三门峡,0.004217881218287913,240,2018-10-22
245,兰州,0.004207913233894984,237,2018-10-22
66,宁波,0.004205420904204163,247,2018-10-22
223,桂林,0.004187285103505717,244,2018-10-22
140,商丘,0.0041808206169199336,247,2018-10-22
224,随州,0.0041711152204292066,243,2018-10-22
196,濮阳,0.004169230692126341,246,2018-10-22
182,抚州,0.004161967114746018,242,2018-10-22
195,信阳,0.004159145486757958,246,2018-10-22
12,嘉兴,0.004137545369909933,241,2018-10-22
128,九江,0.004124639581648037,246,2018-10-22
101,聊城,0.004114139147925247,244,2018-10-22
105,沈阳,0.004107946582365925,235,2018-10-22
135,南宁,0.004104966482480791,236,2018-10-22
74,温州,0.004091551711931117,242,2018-10-22
38,湘潭,0.004074908964011223,240,2018-10-22
44,孝感,0.00406976955744307,240,2018-10-22
11,惠州,0.004031000910741157,233,2018-10-22
55,滁州,0.004022881508518908,236,2018-10-22
73,台州,0.003997091008763457,233,2018-10-22
24,湖州,0.0039756924147399154,233,2018-10-22
60,六安,0.003966383747769666,235,2018-10-22
227,十堰,0.003940656176999883,231,2018-10-22
26,太原,0.003928540595284033,224,2018-10-22
54,漳州,0.003920063416086202,233,2018-10-22
110,韶关,0.0039102355966794625,228,2018-10-22
22,清远,0.003908917993460123,228,2018-10-22
175,上饶,0.0038961698465797244,226,2018-10-22
111,秦皇岛,0.0038713040324902916,222,2018-10-22
15,绍兴,0.003869793917326063,224,2018-10-22
52,泉州,0.0038616273662302174,225,2018-10-22
258,郴州,0.0038586697814953497,222,2018-10-22
25,晋中,0.003856329893763271,224,2018-10-22
218,葫芦岛,0.0038402229295298965,221,2018-10-22
83,宜春,0.0038364293672843667,225,2018-10-22
75,滨州,0.003827822111464471,223,2018-10-22
267,永州,0.003805038797585953,216,2018-10-22
64,株洲,0.003790638185131398,220,2018-10-22
124,湛江,0.0037896298066926026,207,2018-10-22
165,运城,0.003786060725012548,221,2018-10-22
207,吉安,0.0037835057621326924,222,2018-10-22
76,淄博,0.003760507653519215,220,2018-10-22
231,怀化,0.003746180197026003,220,2018-10-22
95,遵义,0.003740284901026441,217,2018-10-22
77,焦作,0.0037330884653812464,218,2018-10-22
257,池州,0.0037299693079238996,217,2018-10-22
97,淮安,0.003728793394192344,219,2018-10-22
53,烟台,0.0037278104056502736,219,2018-10-22
160,亳州,0.0037251161317665834,219,2018-10-22
137,安庆,0.003707056383080597,217,2018-10-22
47,黔南布依族苗族,0.003705518308317537,210,2018-10-22
212,呼和浩特,0.0036886153621393065,208,2018-10-22
71,泰安,0.003686589914121959,216,2018-10-22
117,咸宁,0.0036863993276777885,215,2018-10-22
179,连云港,0.00368099010680268,215,2018-10-22
143,商洛,0.0036685053143914867,214,2018-10-22
156,阜阳,0.003652771889516908,214,2018-10-22
85,扬州,0.00365204902443379,214,2018-10-22
192,邵阳,0.0036492090512385573,211,2018-10-22
115,宿州,0.0036449721990980816,213,2018-10-22
164,临汾,0.0036200124278238056,209,2018-10-22
185,西宁,0.003603714112974276,197,2018-10-22
232,湘西土家族苗族,0.0036034505816042806,210,2018-10-22
230,铜仁,0.0035998036007651524,209,2018-10-22
98,宿迁,0.003592474567411484,211,2018-10-22
62,绵阳,0.0035867169554701763,204,2018-10-22
183,衢州,0.0035854049280337206,207,2018-10-22
205,鄂尔多斯,0.0035825487850123404,203,2018-10-22
170,福州,0.0035507306710325145,206,2018-10-22
268,中卫,0.0035499427342239494,197,2018-10-22
103,长春,0.003542748037198641,202,2018-10-22
114,盐城,0.0035342270231964786,208,2018-10-22
56,张家口,0.0035258846544694716,201,2018-10-22
209,仙桃,0.0035258413393040745,205,2018-10-22
