,Cityname,Pagerank,Lines,Datetime
17,成都,0.004631251529979957,339,2021-04-09
66,重庆,0.004621031414983431,340,2021-04-09
6,西安,0.00454990085975125,337,2021-04-09
33,郑州,0.004500061870858695,335,2021-04-09
8,北京,0.004422718776150645,328,2021-04-09
211,南阳,0.0043987633583278665,327,2021-04-09
5,上海,0.004374229850424885,326,2021-04-09
22,保定,0.004351320100300922,325,2021-04-09
25,天津,0.004294519273907843,319,2021-04-09
40,武汉,0.0042515614893536315,318,2021-04-09
47,石家庄,0.004246148815900567,313,2021-04-09
3,广州,0.004239939371512401,316,2021-04-09
74,济宁,0.0042307692510045285,317,2021-04-09
180,驻马店,0.004206959810324589,316,2021-04-09
53,邢台,0.004194560450555676,312,2021-04-09
4,苏州,0.004187725220922925,316,2021-04-09
42,济南,0.00417902081702039,315,2021-04-09
60,沧州,0.004175811327696598,309,2021-04-09
75,菏泽,0.004150758306765382,312,2021-04-09
38,长沙,0.004148005747452456,308,2021-04-09
110,临沂,0.004142587919553734,312,2021-04-09
32,开封,0.00414073013505248,311,2021-04-09
34,新乡,0.004121128923643236,312,2021-04-09
65,邯郸,0.004108169553594496,308,2021-04-09
101,徐州,0.004100599606186376,306,2021-04-09
7,咸阳,0.004086716618358015,304,2021-04-09
55,合肥,0.004081796052956282,306,2021-04-09
49,青岛,0.004079759801784221,306,2021-04-09
44,洛阳,0.0040739015164691205,304,2021-04-09
48,潍坊,0.004070356663996711,302,2021-04-09
13,杭州,0.004054209422441487,303,2021-04-09
2,佛山,0.004051593744518171,299,2021-04-09
29,渭南,0.004034691595551848,301,2021-04-09
215,襄阳,0.004029458737618875,304,2021-04-09
11,无锡,0.004014044238422222,304,2021-04-09
181,信阳,0.0040132665787340855,301,2021-04-09
1,深圳,0.004011440475835344,298,2021-04-09
169,商丘,0.003999802047719586,302,2021-04-09
73,岳阳,0.003993316412171955,299,2021-04-09
51,许昌,0.003987305031442212,301,2021-04-09
116,衡水,0.003975265671994527,300,2021-04-09
28,南京,0.003964916620307132,300,2021-04-09
267,随州,0.003946985210701835,298,2021-04-09
0,东莞,0.003946174481699872,291,2021-04-09
170,荆州,0.003939092706368997,297,2021-04-09
9,廊坊,0.003930209450294348,293,2021-04-09
108,湛江,0.003926502258048152,291,2021-04-09
237,荆门,0.003925392739758834,296,2021-04-09
41,德州,0.003912952004860316,292,2021-04-09
109,聊城,0.0039121604475161305,294,2021-04-09
128,周口,0.003910774609423668,294,2021-04-09
129,遵义,0.00391026261128684,293,2021-04-09
150,安阳,0.003891840040889126,294,2021-04-09
161,常德,0.003887718650604443,294,2021-04-09
35,唐山,0.003886065527676786,289,2021-04-09
58,贵阳,0.0038749957149373368,290,2021-04-09
39,孝感,0.003837057733352389,290,2021-04-09
137,平顶山,0.003833093654157571,291,2021-04-09
