,Cityname,Pagerank,Lines,Datetime
27,郑州,0.00476392047632211,334,2021-10-15
73,重庆,0.00474218379318745,338,2021-10-15
28,保定,0.004689960047583221,336,2021-10-15
16,成都,0.004657730449924642,335,2021-10-15
6,北京,0.004620308792870991,331,2021-10-15
161,南阳,0.004543387025550662,323,2021-10-15
1,广州,0.004475078290630495,318,2021-10-15
5,上海,0.004472200275396698,323,2021-10-15
9,西安,0.004465954068524007,324,2021-10-15
53,石家庄,0.004457007177209255,323,2021-10-15
49,沧州,0.004447940006501281,319,2021-10-15
35,长沙,0.004426791700369594,319,2021-10-15
26,新乡,0.0044057500635576044,313,2021-10-15
45,潍坊,0.004394151029006044,311,2021-10-15
74,邯郸,0.004360664936022885,316,2021-10-15
25,天津,0.0043476379043412075,314,2021-10-15
61,邢台,0.0043033082620721926,312,2021-10-15
4,苏州,0.004300110318076316,315,2021-10-15
29,开封,0.004279147777069502,312,2021-10-15
44,唐山,0.004244394384168561,306,2021-10-15
3,深圳,0.004228375489242295,301,2021-10-15
40,武汉,0.004225181933882243,307,2021-10-15
51,洛阳,0.004223677590198879,308,2021-10-15
33,南京,0.004207395693879606,299,2021-10-15
99,徐州,0.004205834272178044,301,2021-10-15
62,合肥,0.004192270998591012,307,2021-10-15
42,济南,0.004185713457203252,306,2021-10-15
110,临沂,0.004182744785007276,306,2021-10-15
89,济宁,0.004173874961352304,303,2021-10-15
90,菏泽,0.004171342346271401,306,2021-10-15
8,咸阳,0.0041685406737895035,300,2021-10-15
0,佛山,0.004148595660554939,296,2021-10-15
227,襄阳,0.004148176177262621,304,2021-10-15
2,东莞,0.004141841624648999,295,2021-10-15
13,杭州,0.004136997895387962,304,2021-10-15
143,运城,0.0041319830254543406,293,2021-10-15
43,渭南,0.004127671141448244,292,2021-10-15
67,岳阳,0.004115479690605023,295,2021-10-15
46,青岛,0.004081174847967047,296,2021-10-15
185,荆州,0.0040780118684445475,296,2021-10-15
7,廊坊,0.004075874635913715,295,2021-10-15
129,商丘,0.0040749262180261965,299,2021-10-15
102,聊城,0.004065917374826347,297,2021-10-15
88,周口,0.004050869318598795,297,2021-10-15
166,驻马店,0.0040445457944664745,297,2021-10-15
109,昆明,0.00403440933716274,291,2021-10-15
133,衡水,0.004031161799225594,296,2021-10-15
37,许昌,0.004011874549947977,292,2021-10-15
17,常州,0.003974722034744817,290,2021-10-15
112,平顶山,0.003974035095867322,291,2021-10-15
134,南宁,0.0039593709089373414,285,2021-10-15
189,榆林,0.003954425866664547,283,2021-10-15
203,信阳,0.003947529839367071,289,2021-10-15
19,晋中,0.003946041118707933,287,2021-10-15
55,宁波,0.003945868151297187,287,2021-10-15
20,太原,0.003927075557273414,285,2021-10-15
233,宜昌,0.003920763478443661,288,2021-10-15
235,荆门,0.003915147380677675,286,2021-10-15
10,无锡,0.003912647370578167,285,2021-10-15
58,贵阳,0.0039021996883328138,281,2021-10-15
127,安阳,0.0038974488765915194,287,2021-10-15
125,遵义,0.0038959211194793623,280,2021-10-15
54,金华,0.0038871433544659956,283,2021-10-15
132,常德,0.0038740985295419184,284,2021-10-15
76,滨州,0.003859565435777707,279,2021-10-15
41,德州,0.0038585643007885244,279,2021-10-15
39,孝感,0.003847996014773848,284,2021-10-15
94,湛江,0.0038406419047069115,270,2021-10-15
167,衡阳,0.003838635223204068,276,2021-10-15
213,兰州,0.003833380578748308,270,2021-10-15
57,黄冈,0.0038119039298460267,279,2021-10-15
181,濮阳,0.003805761140074815,278,2021-10-15
215,桂林,0.0037996652779256025,275,2021-10-15
21,清远,0.0037987934274795335,274,2021-10-15
106,九江,0.0037758503964801073,277,2021-10-15
81,沈阳,0.0037731822007860344,267,2021-10-15
50,泰安,0.003773064998635542,277,2021-10-15
63,六安,0.003766565196990662,277,2021-10-15
240,汉中,0.0037576345813869552,274,2021-10-15
194,抚州,0.0037539025645893995,271,2021-10-15
36,南通,0.003752689722749807,275,2021-10-15
96,温州,0.0037515782662740837,274,2021-10-15
142,临汾,0.0037459823853654524,271,2021-10-15
115,盐城,0.0037384689740907065,271,2021-10-15
160,安庆,0.0037381239733648326,272,2021-10-15
12,嘉兴,0.003723444684468613,272,2021-10-15
75,淄博,0.0037145337197135708,269,2021-10-15
