,Cityname,Pagerank,Lines,Datetime
31,郑州,0.005136720190648727,332,2021-01-20
6,西安,0.005103535649301064,329,2021-01-20
1,广州,0.004930778811486253,313,2021-01-20
11,北京,0.004827972343863036,312,2021-01-20
65,重庆,0.004783072028563017,329,2021-01-20
16,成都,0.004713953504430719,325,2021-01-20
78,济宁,0.004686376934589543,301,2021-01-20
3,深圳,0.004682083947800307,298,2021-01-20
25,南京,0.004654249500257384,305,2021-01-20
39,德州,0.0046030789162352075,300,2021-01-20
13,杭州,0.004581442837684904,317,2021-01-20
34,天津,0.0045521905294941935,317,2021-01-20
180,南阳,0.004541491137580829,318,2021-01-20
79,菏泽,0.004536718041160963,315,2021-01-20
53,金华,0.004516649948685752,295,2021-01-20
2,东莞,0.0044975078818036765,288,2021-01-20
40,济南,0.004466489191763669,311,2021-01-20
5,上海,0.004456672847020866,309,2021-01-20
30,开封,0.0044389160311628624,314,2021-01-20
9,无锡,0.004438660036853649,292,2021-01-20
33,武汉,0.004437015075594802,311,2021-01-20
153,赣州,0.004411894503311082,285,2021-01-20
29,长沙,0.00440418530936723,305,2021-01-20
120,商丘,0.004392722379729427,306,2021-01-20
60,沧州,0.004371142047791508,306,2021-01-20
43,合肥,0.004345936894111512,303,2021-01-20
4,苏州,0.004344648630769426,308,2021-01-20
95,徐州,0.0043277418980288244,305,2021-01-20
176,邯郸,0.004322732432265467,302,2021-01-20
57,岳阳,0.004320424863846856,304,2021-01-20
51,青岛,0.004320296240635371,303,2021-01-20
127,南宁,0.00431593070321595,297,2021-01-20
113,临沂,0.004281417608812513,303,2021-01-20
85,洛阳,0.004279232894402947,299,2021-01-20
106,聊城,0.0042648507132866205,300,2021-01-20
10,廊坊,0.004259433877530928,295,2021-01-20
84,保定,0.0042576450977228975,301,2021-01-20
7,咸阳,0.004250848457261988,293,2021-01-20
50,潍坊,0.00424101995209774,298,2021-01-20
160,驻马店,0.004208089669144768,294,2021-01-20
210,桂林,0.004206739124102578,297,2021-01-20
87,周口,0.004195403382852758,297,2021-01-20
0,佛山,0.004169144552567625,289,2021-01-20
185,襄阳,0.004158993001893022,296,2021-01-20
148,衡阳,0.004158303824539057,289,2021-01-20
140,荆州,0.004130635156612223,293,2021-01-20
161,信阳,0.004108802682193213,289,2021-01-20
45,黄冈,0.004100718474034619,290,2021-01-20
14,嘉兴,0.004095131699064235,291,2021-01-20
64,宁波,0.0040894248920297065,290,2021-01-20
97,滨州,0.004079160405695135,283,2021-01-20
32,孝感,0.004075077356433842,288,2021-01-20
47,贵阳,0.004073205425684838,284,2021-01-20
42,新乡,0.004047308928339639,289,2021-01-20
195,濮阳,0.00404012853537957,286,2021-01-20
61,昆明,0.004037976963064084,286,2021-01-20
212,衡水,0.004030771548407186,285,2021-01-20
135,常德,0.004027321420939989,284,2021-01-20
21,清远,0.004023331726062263,278,2021-01-20
17,常州,0.004016968320615697,286,2021-01-20
73,唐山,0.004013201525146346,281,2021-01-20
145,安阳,0.004005765184583718,285,2021-01-20
221,兰州,0.004004040552768448,276,2021-01-20
225,荆门,0.003994134891575032,282,2021-01-20
48,许昌,0.003990075777760263,283,2021-01-20
81,湛江,0.003986788406179745,274,2021-01-20
55,渭南,0.003978727783187533,276,2021-01-20
44,六安,0.003966379578973619,282,2021-01-20
166,宜昌,0.003962154635872748,281,2021-01-20
105,南充,0.00395321993355783,276,2021-01-20
71,南昌,0.003947190694132142,281,2021-01-20
118,阜阳,0.003938685379814834,276,2021-01-20
8,惠州,0.00392985910535526,274,2021-01-20
12,绍兴,0.003922546539599357,277,2021-01-20
99,九江,0.0039133602398698656,276,2021-01-20
27,南通,0.003899690739712789,277,2021-01-20
56,滁州,0.0038942252477121167,279,2021-01-20
89,淄博,0.0038920916897915497,275,2021-01-20
67,宿迁,0.0038830314391725233,270,2021-01-20
70,温州,0.003880298669472812,275,2021-01-20
100,遵义,0.0038792527993768665,272,2021-01-20
69,台州,0.003869050944562363,273,2021-01-20
183,运城,0.0038479747161276725,272,2021-01-20
49,泰安,0.0038475242047495807,269,2021-01-20
175,抚州,0.0038459060368661348,273,2021-01-20
228,榆林,0.0038417620867550436,266,2021-01-20
138,平顶山,0.0038388985300470743,275,2021-01-20
126,连云港,0.003836758169863665,269,2021-01-20
242,随州,0.0038355912322893954,271,2021-01-20
76,毕节,0.0038330917096390162,262,2021-01-20
92,扬州,0.0038281876372395114,270,2021-01-20
202,永州,0.0038248298664581215,269,2021-01-20
41,泉州,0.003817546402239457,268,2021-01-20
199,邢台,0.003802990815566171,267,2021-01-20
158,柳州,0.00379980556924262,268,2021-01-20
72,宜春,0.0037990869721868815,269,2021-01-20
22,湖州,0.003799000477235852,270,2021-01-20
187,郴州,0.0037946387492259212,265,2021-01-20
111,韶关,0.0037853260170510996,267,2021-01-20
114,安庆,0.0037844627978035165,266,2021-01-20
68,烟台,0.003783776207841427,262,2021-01-20
115,咸宁,0.0037393738836453668,265,2021-01-20
213,三门峡,0.003738977776447493,258,2021-01-20
91,泰州,0.003732395466107088,262,2021-01-20
103,盐城,0.0037307734503302208,260,2021-01-20
66,淮安,0.003723477036146077,261,2021-01-20
96,达州,0.0037191057400392394,263,2021-01-20
36,太原,0.00371347560876585,259,2021-01-20
28,湘潭,0.003703981477418754,263,2021-01-20
46,黔南布依族苗族,0.0036853355389399566,259,2021-01-20
52,株洲,0.0036832719537161418,262,2021-01-20
229,十堰,0.003677610739847019,261,2021-01-20
63,绵阳,0.0036768289054803973,257,2021-01-20
186,邵阳,0.003669949951622711,260,2021-01-20
218,怀化,0.00366420326604893,259,2021-01-20
246,汉中,0.0036519518003649536,254,2021-01-20
38,漳州,0.0036469025108147564,255,2021-01-20
108,上饶,0.0036423375543714834,257,2021-01-20
23,肇庆,0.003638151826201777,255,2021-01-20
62,曲靖,0.003636003530749509,257,2021-01-20
94,宿州,0.003633401296937038,258,2021-01-20
154,吉安,0.003629206824251963,256,2021-01-20
88,焦作,0.0036264349502562925,258,2021-01-20
182,临汾,0.003622961486231103,253,2021-01-20
139,商洛,0.003613301227640354,255,2021-01-20
117,亳州,0.003610314672147066,255,2021-01-20
178,沈阳,0.003608611958944836,245,2021-01-20
146,芜湖,0.0035998612042358333,253,2021-01-20
15,德阳,0.0035976926518485903,248,2021-01-20
219,湘西土家族苗族,0.0035941105628238927,255,2021-01-20
24,镇江,0.003585311558115635,254,2021-01-20
26,江门,0.0035835968444794704,245,2021-01-20
129,福州,0.003569281581265474,252,2021-01-20
107,衢州,0.00356723118373744,252,2021-01-20
101,乌鲁木齐,0.0035593882401621082,228,2021-01-20
197,葫芦岛,0.0035559275103006537,243,2021-01-20
207,漯河,0.0035523879017596433,249,2021-01-20
35,晋中,0.0035507150680174305,251,2021-01-20
205,铜仁,0.0035435727203443302,250,2021-01-20
19,中山,0.0035404584136495805,244,2021-01-20
194,石家庄,0.0035214980188197848,243,2021-01-20
83,河源,0.003521391470992879,248,2021-01-20
192,张家口,0.003515644591999034,240,2021-01-20
168,秦皇岛,0.003511160287512965,243,2021-01-20
196,锦州,0.0034841466402996714,238,2021-01-20
227,延安,0.0034703870691106453,241,2021-01-20
116,蚌埠,0.0034572565575845893,245,2021-01-20
151,恩施土家族苗族,0.0034497219739188113,244,2021-01-20
220,定西,0.0034193773736385415,232,2021-01-20
155,黄石,0.0034131367274080416,242,2021-01-20
112,日照,0.003412485369119451,239,2021-01-20
157,来宾,0.0034121659627250915,239,2021-01-20
234,鄂尔多斯,0.0034017996913653864,234,2021-01-20
80,茂名,0.003395227953399766,230,2021-01-20
239,梧州,0.0033933327242272587,236,2021-01-20
276,酒泉,0.0033894280589594605,225,2021-01-20
37,厦门,0.003388525469949476,238,2021-01-20
124,宝鸡,0.0033754522574161736,234,2021-01-20
215,长春,0.0033736400259869502,221,2021-01-20
203,池州,0.0033647475419510764,236,2021-01-20
75,益阳,0.003350529442748185,236,2021-01-20
287,平凉,0.003347768120226172,228,2021-01-20
237,呼和浩特,0.0033459651178869773,228,2021-01-20
191,宣城,0.003345676051156334,236,2021-01-20
142,阳江,0.0033450210495811544,203,2021-01-20
240,安康,0.003342143820465964,235,2021-01-20
143,枣庄,0.0033376928089911637,233,2021-01-20
136,娄底,0.0033343224912963905,233,2021-01-20
165,景德镇,0.0033267574060895757,235,2021-01-20
133,银川,0.00332426036861066,230,2021-01-20
109,马鞍山,0.003319967514192082,236,2021-01-20
173,昭通,0.003314274632659018,228,2021-01-20
188,西宁,0.0033136036028944037,223,2021-01-20
144,百色,0.0033135495769019523,229,2021-01-20
125,遂宁,0.0033124438369531196,227,2021-01-20
18,眉山,0.0033120390819681685,227,2021-01-20
235,黔西南布依族苗族,0.0033088438777852686,231,2021-01-20
241,南平,0.003282097830736138,232,2021-01-20
86,安顺,0.003271832831495878,230,2021-01-20
74,广安,0.0032686566011020067,229,2021-01-20
20,珠海,0.0032617431788834715,223,2021-01-20
181,忻州,0.0032607443138132648,227,2021-01-20
141,东营,0.0032488262637879583,225,2021-01-20
137,吕梁,0.0032479127943519153,224,2021-01-20
288,武威,0.0032477322072033913,220,2021-01-20
245,三明,0.0032418538411524526,230,2021-01-20
163,泸州,0.0032411992246286847,225,2021-01-20
174,仙桃,0.0032310127526573758,228,2021-01-20
211,广元,0.0032307235170805654,223,2021-01-20
217,巴中,0.0032286454206476856,225,2021-01-20
204,六盘水,0.003227402145418154,226,2021-01-20
263,长治,0.0032260545012972016,225,2021-01-20
90,淮南,0.003224988001186628,224,2021-01-20
254,贺州,0.0032236659816194313,224,2021-01-20
169,凉山彝族,0.0032185642973994923,197,2021-01-20
167,黔东南苗族侗族,0.0032176800087744964,225,2021-01-20
58,揭阳,0.0032138405022931957,225,2021-01-20
322,哈密,0.003198263689036465,211,2021-01-20
170,河池,0.0031927509657273404,219,2021-01-20
156,梅州,0.0031709147632748794,221,2021-01-20
162,贵港,0.0031648105174721117,218,2021-01-20
286,固原,0.003160195791892707,212,2021-01-20
206,鹤壁,0.0031583891474083583,219,2021-01-20
59,汕头,0.003153683981427514,219,2021-01-20
208,大理白族,0.0031457833508058124,217,2021-01-20
266,天门,0.003134153327429285,218,2021-01-20
289,天水,0.003134109152950105,215,2021-01-20
267,萍乡,0.0031166581314125055,218,2021-01-20
190,丽水,0.0031120594918026597,220,2021-01-20
122,宜宾,0.0031074484214914846,214,2021-01-20
54,资阳,0.0031074111533371616,212,2021-01-20
150,海口,0.0031025181512095226,208,2021-01-20
131,红河哈尼族彝族,0.0030992839656078883,215,2021-01-20
250,中卫,0.003098611460758729,207,2021-01-20
130,宁德,0.003088209882169168,218,2021-01-20
223,新余,0.0030831532747907916,216,2021-01-20
123,楚雄彝族,0.0030808317500068396,214,2021-01-20
238,乌兰察布,0.003066556400919891,207,2021-01-20
264,晋城,0.0030663125909358062,214,2021-01-20
261,龙岩,0.0030611139840739533,214,2021-01-20
121,淮北,0.0030472714546944894,211,2021-01-20
77,鄂州,0.0030424538198461923,212,2021-01-20
132,吴忠,0.0030361582900849384,204,2021-01-20
230,承德,0.0030324560880210403,201,2021-01-20
209,玉林,0.0030272105767617224,206,2021-01-20
201,大同,0.003025785642781312,206,2021-01-20
271,黄山,0.0030230865921029894,210,2021-01-20
226,白银,0.0029987596987818945,202,2021-01-20
284,赤峰,0.0029925936327418494,196,2021-01-20
177,威海,0.0029903553063617755,202,2021-01-20
282,大连,0.0029815181387247867,194,2021-01-20
249,铜陵,0.00298100980454696,208,2021-01-20
134,云浮,0.0029788575439825818,203,2021-01-20
232,鞍山,0.0029696462301943482,196,2021-01-20
243,哈尔滨,0.002967485820138954,195,2021-01-20
214,盘锦,0.0029647020039463247,200,2021-01-20
172,三亚,0.0029596316911445833,165,2021-01-20
258,文山壮族苗族,0.002943552871946843,202,2021-01-20
222,鹰潭,0.0029393934295639844,205,2021-01-20
311,张掖,0.00292783604128361,196,2021-01-20
260,北海,0.0029075238136841153,195,2021-01-20
