,Cityname,Pagerank,Lines,Datetime
48,重庆,0.005146696702548844,310,2018-07-16
22,成都,0.005143939673318424,305,2018-07-16
9,西安,0.005118928375999186,310,2018-07-16
1,广州,0.005112358567836476,305,2018-07-16
7,北京,0.005061016212129819,305,2018-07-16
39,郑州,0.005039519398616024,305,2018-07-16
12,天津,0.005024562390732811,304,2018-07-16
15,保定,0.004715142070435534,287,2018-07-16
153,南阳,0.0047062128221836,291,2018-07-16
244,襄阳,0.004668758809835409,286,2018-07-16
5,上海,0.004639640111709887,282,2018-07-16
4,苏州,0.004631942141593362,284,2018-07-16
14,杭州,0.0046231805354306245,282,2018-07-16
54,长沙,0.004575839933712339,280,2018-07-16
3,深圳,0.004573413675921774,277,2018-07-16
38,沧州,0.004558640189578202,275,2018-07-16
52,石家庄,0.00455707068317806,278,2018-07-16
85,临沂,0.0045507023619786174,275,2018-07-16
50,武汉,0.004548850158770016,283,2018-07-16
40,开封,0.00454282643142837,280,2018-07-16
68,合肥,0.004473600190274046,276,2018-07-16
74,邢台,0.004394322358641411,267,2018-07-16
10,咸阳,0.004390798236853628,265,2018-07-16
42,南京,0.004385318782976957,268,2018-07-16
31,潍坊,0.004382337990507492,267,2018-07-16
0,佛山,0.0043813708523562575,261,2018-07-16
37,济南,0.0043463282451766515,263,2018-07-16
2,东莞,0.004335070317779311,255,2018-07-16
151,衡水,0.004313171489255628,263,2018-07-16
112,邯郸,0.004308200754890232,264,2018-07-16
72,岳阳,0.004301471713440335,264,2018-07-16
29,贵阳,0.0042909175628229705,262,2018-07-16
32,青岛,0.004289815167595258,261,2018-07-16
46,新乡,0.004280840734422334,261,2018-07-16
121,平顶山,0.004239900437165694,261,2018-07-16
80,昆明,0.004202283209009961,255,2018-07-16
96,菏泽,0.004193456521517685,258,2018-07-16
65,许昌,0.004188714124157689,256,2018-07-16
171,荆州,0.004184897451232512,258,2018-07-16
134,徐州,0.004183937195309951,255,2018-07-16
44,唐山,0.0041834208538132165,251,2018-07-16
33,渭南,0.004170664909180166,254,2018-07-16
100,周口,0.004154634432352662,257,2018-07-16
55,黄冈,0.004154192618553326,260,2018-07-16
61,洛阳,0.004141892559533719,254,2018-07-16
206,赣州,0.004139166710026474,252,2018-07-16
249,信阳,0.00413295438883208,255,2018-07-16
208,兰州,0.00413228102554792,238,2018-07-16
11,无锡,0.004120729858329166,254,2018-07-16
6,廊坊,0.00411198773299536,249,2018-07-16
95,济宁,0.004111706773029088,253,2018-07-16
168,常德,0.004108136011780053,255,2018-07-16
154,商丘,0.0041041947171923596,251,2018-07-16
130,九江,0.004064114825840236,249,2018-07-16
210,驻马店,0.004054587512926878,251,2018-07-16
175,衡阳,0.004052019274461071,245,2018-07-16
13,嘉兴,0.004048707476288745,247,2018-07-16
107,温州,0.004029541511813989,245,2018-07-16
190,安阳,0.004028454419427439,246,2018-07-16
157,南宁,0.004027632019402691,241,2018-07-16
227,荆门,0.004010862822455713,249,2018-07-16
66,滁州,0.003961923408472138,244,2018-07-16
17,常州,0.003948002373705914,243,2018-07-16
60,金华,0.003940815450735825,243,2018-07-16
116,湛江,0.003933681579350986,227,2018-07-16
87,南昌,0.003922249231235678,241,2018-07-16
62,宁波,0.003912367138871913,238,2018-07-16
8,惠州,0.003905345110030688,233,2018-07-16
294,永州,0.003896347218686616,236,2018-07-16
229,濮阳,0.003883749388988035,239,2018-07-16
36,德州,0.0038813767253381287,235,2018-07-16
222,榆林,0.0038745863180786053,231,2018-07-16
237,桂林,0.0038661758131081124,237,2018-07-16
252,随州,0.003865599057215674,237,2018-07-16
88,宜春,0.003839758268338758,234,2018-07-16
70,株洲,0.003838293230396089,233,2018-07-16
113,聊城,0.003827342356748602,232,2018-07-16
195,宜昌,0.003827244879091189,237,2018-07-16
49,遵义,0.0038197094008474803,233,2018-07-16
260,十堰,0.003810302236903174,233,2018-07-16
43,南通,0.0038090422202751474,232,2018-07-16
26,晋中,0.003807896574352501,232,2018-07-16
198,连云港,0.0037856363063260437,231,2018-07-16
51,孝感,0.0037718708698166,231,2018-07-16
226,湘西土家族苗族,0.003766496663736963,227,2018-07-16
235,怀化,0.0037581363863254044,230,2018-07-16
91,淄博,0.003753049332831302,229,2018-07-16
69,六安,0.003741799375055241,231,2018-07-16
23,张家口,0.003740767257541528,218,2018-07-16
193,邵阳,0.0037306039026477845,226,2018-07-16
200,上饶,0.003726231850967954,227,2018-07-16
207,吉安,0.003724162141721786,227,2018-07-16
27,太原,0.0037228283358662767,224,2018-07-16
251,三门峡,0.003720974348915813,227,2018-07-16
120,韶关,0.0037094085648524417,221,2018-07-16
189,运城,0.00370921192384243,227,2018-07-16
45,烟台,0.0037031784770023704,224,2018-07-16
119,咸宁,0.003700919576012664,228,2018-07-16
71,绵阳,0.00369978033996219,222,2018-07-16
182,阜阳,0.003695051689929932,226,2018-07-16
20,清远,0.0036941117068948178,225,2018-07-16
98,滨州,0.003692071413690495,221,2018-07-16
212,鄂尔多斯,0.0036918172337326322,219,2018-07-16
47,秦皇岛,0.003664280700299668,219,2018-07-16
82,沈阳,0.0036532301126026654,217,2018-07-16
127,淮安,0.003643262826776566,221,2018-07-16
53,湘潭,0.0036274617706680556,218,2018-07-16
103,扬州,0.003601158289039867,222,2018-07-16
192,抚州,0.003595133611927065,217,2018-07-16
318,平凉,0.0035853451735951584,211,2018-07-16
30,黔南布依族苗族,0.0035826544400838637,214,2018-07-16
187,亳州,0.003573787120055816,217,2018-07-16
118,商洛,0.0035735813921538087,217,2018-07-16
106,台州,0.003572579336630668,218,2018-07-16
135,恩施土家族苗族,0.003559815433204127,217,2018-07-16
67,泰安,0.003555738434115615,218,2018-07-16
147,盐城,0.003554005529188398,216,2018-07-16
57,泉州,0.0035466063222295294,215,2018-07-16
263,中卫,0.003541957946531389,206,2018-07-16
140,南充,0.0035414293808425116,210,2018-07-16
149,安庆,0.00353329332582511,217,2018-07-16
16,绍兴,0.003524505270069692,215,2018-07-16
172,达州,0.0035145095164467776,212,2018-07-16
93,曲靖,0.0034956237842262514,206,2018-07-16
97,焦作,0.0034933167424692213,214,2018-07-16
24,湖州,0.0034903475699968583,215,2018-07-16
242,安康,0.003486780681286282,213,2018-07-16
34,江门,0.003483302885703164,197,2018-07-16
78,西宁,0.003473456665333066,204,2018-07-16
197,衢州,0.0034647454212544575,210,2018-07-16
18,中山,0.0034615728579202327,205,2018-07-16
133,宿州,0.0034521584411540893,212,2018-07-16
188,临汾,0.0034417041340499077,208,2018-07-16
104,哈尔滨,0.0034398292139958117,203,2018-07-16
223,柳州,0.003435996444906401,208,2018-07-16
94,葫芦岛,0.0034111041548927634,202,2018-07-16
63,乌鲁木齐,0.003410461833077939,187,2018-07-16
125,黔东南苗族侗族,0.0033995448227403116,202,2018-07-16
163,福州,0.00338881354416357,202,2018-07-16
296,池州,0.003384240997612589,207,2018-07-16
253,漯河,0.0033712429769857943,205,2018-07-16
183,娄底,0.003368012905475939,203,2018-07-16
217,铜仁,0.003363147172385142,204,2018-07-16
